KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,frst_flt_ind,station,fleet,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/DL/DL/OGG,333,5.1,sys,DL,DL,,OGG,333,62.5,125,200,65.62,5.00%,0.13157894736842105,131.25,200,Cascaded,2027,131.25,200
D0,sys/DL/DL/OGG,339,5.1,sys,DL,DL,,OGG,339,0.0,0,2,0.0,0.00%,0.0,0.0,2,Cascaded,2027,0.0,2
D0,sys/DL/DL/OGG,757,5.1,sys,DL,DL,,OGG,757,80.0,12,15,84.0,5.00%,0.01263157894736842,12.6,15,Cascaded,2027,12.6,15
D0,sys/DL/DL/OGG,763,5.1,sys,DL,DL,,OGG,763,77.19,379,491,81.05,5.00%,0.3989473684210526,397.95,491,Cascaded,2027,397.95,491
D0,sys/DL/DL/OKC,319,5.1,sys,DL,DL,,OKC,319,82.45,263,319,86.57,5.00%,0.203718048024787,276.15,319,Cascaded,2027,276.15,319
D0,sys/DL/DL/OKC,320,5.1,sys,DL,DL,,OKC,320,72.6,318,438,76.23,5.00%,0.24632068164213788,333.9,438,Cascaded,2027,333.9,438
D0,sys/DL/DL/OKC,321,5.1,sys,DL,DL,,OKC,321,80.0,4,5,84.0,5.00%,0.003098373353989156,4.2,5,Cascaded,2027,4.2,5
D0,sys/DL/DL/OKC,717,5.1,sys,DL,DL,,OKC,717,76.58,680,888,80.41,5.00%,0.5267234701781565,714.0,888,Cascaded,2027,714.0,888
D0,sys/DL/DL/OKC,738,5.1,sys,DL,DL,,OKC,738,92.31,12,13,96.92,5.00%,0.009295120061967466,12.6,13,Cascaded,2027,12.6,13
D0,sys/DL/DL/OKC,739,5.1,sys,DL,DL,,OKC,739,87.5,14,16,91.88,5.00%,0.010844306738962044,14.7,16,Cascaded,2027,14.7,16
D0,sys/DL/DL/OLB,763,5.1,sys,DL,DL,,OLB,763,50.0,3,6,52.5,5.00%,1.0,3.15,6,Cascaded,2027,3.15,6
D0,sys/DL/DL/OMA,220,5.1,sys,DL,DL,,OMA,220,100.0,3,3,105.0,5.00%,0.002354788069073783,3.15,3,Cascaded,2027,3.15,3
D0,sys/DL/DL/OMA,319,5.1,sys,DL,DL,,OMA,319,76.25,244,320,80.06,5.00%,0.19152276295133439,256.2,320,Cascaded,2027,256.2,320
D0,sys/DL/DL/OMA,320,5.1,sys,DL,DL,,OMA,320,75.68,364,481,79.46,5.00%,0.2857142857142857,382.2,481,Cascaded,2027,382.2,481
D0,sys/DL/DL/OMA,321,5.1,sys,DL,DL,,OMA,321,50.0,1,2,52.5,5.00%,0.0007849293563579278,1.05,2,Cascaded,2027,1.05,2
D0,sys/DL/DL/OMA,717,5.1,sys,DL,DL,,OMA,717,74.55,662,888,78.28,5.00%,0.5196232339089482,695.1,888,Cascaded,2027,695.1,888
D0,sys/DL/DL/ONT,220,5.1,sys,DL,DL,,ONT,220,81.67,401,491,85.75,5.00%,0.2737201365187713,421.05,491,Cascaded,2027,421.05,491
D0,sys/DL/DL/ONT,319,5.1,sys,DL,DL,,ONT,319,91.35,95,104,95.91,5.00%,0.06484641638225255,99.75,104,Cascaded,2027,99.75,104
D0,sys/DL/DL/ONT,320,5.1,sys,DL,DL,,ONT,320,84.21,16,19,88.42,5.00%,0.010921501706484642,16.8,19,Cascaded,2027,16.8,19
D0,sys/DL/DL/ONT,321,5.1,sys,DL,DL,,ONT,321,76.94,714,928,80.79,5.00%,0.48737201365187716,749.7,928,Cascaded,2027,749.7,928
D0,sys/DL/DL/ONT,738,5.1,sys,DL,DL,,ONT,738,78.54,205,261,82.47,5.00%,0.13993174061433447,215.25,261,Cascaded,2027,215.25,261
D0,sys/DL/DL/ONT,739,5.1,sys,DL,DL,,ONT,739,87.18,34,39,91.54,5.00%,0.023208191126279865,35.7,39,Cascaded,2027,35.7,39
D0,sys/DL/DL/OPO,763,5.1,sys,DL,DL,,OPO,763,77.78,7,9,81.67,5.00%,1.0,7.35,9,Cascaded,2027,7.35,9
D0,sys/DL/DL/ORD,220,5.1,sys,DL,DL,,ORD,220,57.84,2416,4177,60.73,5.00%,0.40591397849462363,2536.8,4177,Cascaded,2027,2536.8,4177
D0,sys/DL/DL/ORD,319,5.1,sys,DL,DL,,ORD,319,57.5,184,320,60.38,5.00%,0.030913978494623656,193.2,320,Cascaded,2027,193.20000000000002,320
D0,sys/DL/DL/ORD,320,5.1,sys,DL,DL,,ORD,320,43.9,72,164,46.1,5.00%,0.012096774193548387,75.6,164,Cascaded,2027,75.60000000000001,164
D0,sys/DL/DL/ORD,321,5.1,sys,DL,DL,,ORD,321,45.59,305,669,47.87,5.00%,0.051243279569892476,320.25,669,Cascaded,2027,320.25,669
D0,sys/DL/DL/ORD,717,5.1,sys,DL,DL,,ORD,717,66.87,981,1467,70.21,5.00%,0.16481854838709678,1030.05,1467,Cascaded,2027,1030.05,1467
D0,sys/DL/DL/ORD,738,5.1,sys,DL,DL,,ORD,738,56.37,1191,2113,59.18,5.00%,0.2001008064516129,1250.55,2113,Cascaded,2027,1250.5500000000002,2113
D0,sys/DL/DL/ORD,739,5.1,sys,DL,DL,,ORD,739,60.03,796,1326,63.03,5.00%,0.13373655913978494,835.8,1326,Cascaded,2027,835.8000000000001,1326
D0,sys/DL/DL/ORD,757,5.1,sys,DL,DL,,ORD,757,63.64,7,11,66.82,5.00%,0.0011760752688172043,7.35,11,Cascaded,2027,7.3500000000000005,11
D0,sys/DL/DL/ORF,319,5.1,sys,DL,DL,,ORF,319,76.47,26,34,80.29,5.00%,0.012252591894439209,27.3,34,Cascaded,2027,27.299999999999997,34
D0,sys/DL/DL/ORF,320,5.1,sys,DL,DL,,ORF,320,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/DL/ORF,321,5.1,sys,DL,DL,,ORF,321,43.31,68,157,45.48,5.00%,0.03204524033930255,71.4,157,Cascaded,2027,71.39999999999999,157
D0,sys/DL/DL/ORF,717,5.1,sys,DL,DL,,ORF,717,66.6,327,491,69.93,5.00%,0.1540999057492931,343.35,491,Cascaded,2027,343.34999999999997,491
D0,sys/DL/DL/ORF,738,5.1,sys,DL,DL,,ORF,738,59.32,35,59,62.29,5.00%,0.01649387370405278,36.75,59,Cascaded,2027,36.75,59
D0,sys/DL/DL/ORF,739,5.1,sys,DL,DL,,ORF,739,73.54,1120,1523,77.22,5.00%,0.527803958529689,1176.0,1523,Cascaded,2027,1176.0,1523
D0,sys/DL/DL/ORF,757,5.1,sys,DL,DL,,ORF,757,59.09,546,924,62.05,5.00%,0.2573044297832234,573.3,924,Cascaded,2027,573.3,924
D0,sys/DL/DL/PDX,220,5.1,sys,DL,DL,,PDX,220,79.37,377,475,83.34,5.00%,0.07220838919747175,395.85,475,Cascaded,2027,395.85,475
D0,sys/DL/DL/PDX,319,5.1,sys,DL,DL,,PDX,319,81.78,1216,1487,85.86,5.00%,0.2329055736448956,1276.8,1487,Cascaded,2027,1276.8,1487
D0,sys/DL/DL/PDX,320,5.1,sys,DL,DL,,PDX,320,68.52,209,305,71.95,5.00%,0.04003064547021643,219.45,305,Cascaded,2027,219.45000000000002,305
D0,sys/DL/DL/PDX,321,5.1,sys,DL,DL,,PDX,321,59.99,865,1442,62.99,5.00%,0.16567707335759432,908.25,1442,Cascaded,2027,908.25,1442
D0,sys/DL/DL/PDX,738,5.1,sys,DL,DL,,PDX,738,80.12,415,518,84.12,5.00%,0.07948668837387474,435.75,518,Cascaded,2027,435.75,518
D0,sys/DL/DL/PDX,739,5.1,sys,DL,DL,,PDX,739,71.79,2130,2967,75.38,5.00%,0.40796782225627276,2236.5,2967,Cascaded,2027,2236.5,2967
D0,sys/DL/DL/PDX,757,5.1,sys,DL,DL,,PDX,757,34.62,9,26,36.35,5.00%,0.001723807699674392,9.45,26,Cascaded,2027,9.450000000000001,26
D0,sys/DL/DL/PHL,220,5.1,sys,DL,DL,,PHL,220,65.45,197,301,68.72,5.00%,0.04759603769026335,206.85,301,Cascaded,2027,206.85,301
D0,sys/DL/DL/PHL,319,5.1,sys,DL,DL,,PHL,319,68.12,250,367,71.53,5.00%,0.060401063058709833,262.5,367,Cascaded,2027,262.5,367
D0,sys/DL/DL/PHL,320,5.1,sys,DL,DL,,PHL,320,71.82,265,369,75.41,5.00%,0.06402512684223242,278.25,369,Cascaded,2027,278.25,369
D0,sys/DL/DL/PHL,321,5.1,sys,DL,DL,,PHL,321,63.57,1790,2816,66.74,5.00%,0.4324716115003624,1879.5,2816,Cascaded,2027,1879.5,2816
D0,sys/DL/DL/PHL,717,5.1,sys,DL,DL,,PHL,717,71.06,1019,1434,74.61,5.00%,0.24619473302730127,1069.95,1434,Cascaded,2027,1069.95,1434
D0,sys/DL/DL/PHL,738,5.1,sys,DL,DL,,PHL,738,49.21,31,63,51.67,5.00%,0.007489731819280019,32.55,63,Cascaded,2027,32.55,63
D0,sys/DL/DL/PHL,739,5.1,sys,DL,DL,,PHL,739,64.39,555,862,67.6,5.00%,0.13409035999033583,582.75,862,Cascaded,2027,582.75,862
D0,sys/DL/DL/PHL,757,5.1,sys,DL,DL,,PHL,757,39.51,32,81,41.48,5.00%,0.007731336071514858,33.6,81,Cascaded,2027,33.6,81
D0,sys/DL/DL/PHX,220,5.1,sys,DL,DL,,PHX,220,64.2,217,338,67.41,5.00%,0.029065095097776588,227.85,338,Cascaded,2027,227.85,338
D0,sys/DL/DL/PHX,319,5.1,sys,DL,DL,,PHX,319,88.67,133,150,93.1,5.00%,0.017814090543798553,139.65,150,Cascaded,2027,139.65,150
D0,sys/DL/DL/PHX,320,5.1,sys,DL,DL,,PHX,320,90.0,9,10,94.5,5.00%,0.0012054647736405037,9.45,10,Cascaded,2027,9.450000000000001,10
D0,sys/DL/DL/PHX,321,5.1,sys,DL,DL,,PHX,321,70.77,3107,4390,74.31,5.00%,0.4161532279667827,3262.35,4390,Cascaded,2027,3262.35,4390
D0,sys/DL/DL/PHX,332,5.1,sys,DL,DL,,PHX,332,67.65,23,34,71.03,5.00%,0.0030806321993035093,24.15,34,Cascaded,2027,24.150000000000002,34
D0,sys/DL/DL/PHX,333,5.1,sys,DL,DL,,PHX,333,64.2,113,176,67.41,5.00%,0.015135279935708545,118.65,176,Cascaded,2027,118.65,176
D0,sys/DL/DL/PHX,339,5.1,sys,DL,DL,,PHX,339,54.84,34,62,57.58,5.00%,0.004553978033753014,35.7,62,Cascaded,2027,35.7,62
D0,sys/DL/DL/PHX,359,5.1,sys,DL,DL,,PHX,359,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/DL/PHX,35H,5.1,sys,DL,DL,,PHX,35H,50.0,1,2,52.5,5.00%,0.0001339405304045004,1.05,2,Cascaded,2027,1.05,2
D0,sys/DL/DL/PHX,35J,5.1,sys,DL,DL,,PHX,35J,100.0,1,1,105.0,5.00%,0.0001339405304045004,1.05,1,Cascaded,2027,1.05,1
D0,sys/DL/DL/PHX,738,5.1,sys,DL,DL,,PHX,738,75.23,1084,1441,78.99,5.00%,0.14519153495847845,1138.2,1441,Cascaded,2027,1138.2,1441
D0,sys/DL/DL/PHX,739,5.1,sys,DL,DL,,PHX,739,79.28,1523,1921,83.25,5.00%,0.20399142780605412,1599.15,1921,Cascaded,2027,1599.15,1921
D0,sys/DL/DL/PHX,757,5.1,sys,DL,DL,,PHX,757,60.16,1110,1845,63.17,5.00%,0.14867398874899546,1165.5,1845,Cascaded,2027,1165.5,1845
D0,sys/DL/DL/PHX,763,5.1,sys,DL,DL,,PHX,763,56.76,63,111,59.59,5.00%,0.008438253415483526,66.15,111,Cascaded,2027,66.15,111
D0,sys/DL/DL/PHX,764,5.1,sys,DL,DL,,PHX,764,68.57,48,70,72.0,5.00%,0.006429145459416019,50.4,70,Cascaded,2027,50.4,70
D0,sys/DL/DL/PIT,220,5.1,sys,DL,DL,,PIT,220,57.96,222,383,60.86,5.00%,0.09454855195911414,233.1,383,Cascaded,2027,233.10000000000002,383
D0,sys/DL/DL/PIT,319,5.1,sys,DL,DL,,PIT,319,85.51,118,138,89.78,5.00%,0.05025553662691652,123.9,138,Cascaded,2027,123.9,138
D0,sys/DL/DL/PIT,320,5.1,sys,DL,DL,,PIT,320,68.88,197,286,72.33,5.00%,0.08390119250425894,206.85,286,Cascaded,2027,206.85,286
D0,sys/DL/DL/PIT,321,5.1,sys,DL,DL,,PIT,321,71.06,167,235,74.62,5.00%,0.07112436115843271,175.35,235,Cascaded,2027,175.35,235
D0,sys/DL/DL/PIT,717,5.1,sys,DL,DL,,PIT,717,56.78,113,199,59.62,5.00%,0.04812606473594549,118.65,199,Cascaded,2027,118.65,199
D0,sys/DL/DL/PIT,738,5.1,sys,DL,DL,,PIT,738,68.81,203,295,72.25,5.00%,0.08645655877342419,213.15,295,Cascaded,2027,213.15,295
D0,sys/DL/DL/PIT,739,5.1,sys,DL,DL,,PIT,739,77.48,1321,1705,81.35,5.00%,0.5626064735945485,1387.05,1705,Cascaded,2027,1387.05,1705
D0,sys/DL/DL/PIT,757,5.1,sys,DL,DL,,PIT,757,87.5,7,8,91.88,5.00%,0.002981260647359455,7.35,8,Cascaded,2027,7.3500000000000005,8
D0,sys/DL/DL/PLS,320,5.1,sys,DL,DL,,PLS,320,92.59,50,54,97.22,5.00%,0.07898894154818326,52.5,54,Cascaded,2027,52.5,54
D0,sys/DL/DL/PLS,321,5.1,sys,DL,DL,,PLS,321,81.09,163,201,85.15,5.00%,0.2575039494470774,171.15,201,Cascaded,2027,171.15,201
D0,sys/DL/DL/PLS,738,5.1,sys,DL,DL,,PLS,738,84.34,237,281,88.56,5.00%,0.3744075829383886,248.85,281,Cascaded,2027,248.85,281
D0,sys/DL/DL/PLS,739,5.1,sys,DL,DL,,PLS,739,85.12,183,215,89.37,5.00%,0.2890995260663507,192.15,215,Cascaded,2027,192.15,215
D0,sys/DL/DL/PNS,321,5.1,sys,DL,DL,,PNS,321,50.0,9,18,52.5,5.00%,0.003980539584254755,9.45,18,Cascaded,2027,9.450000000000001,18
D0,sys/DL/DL/PNS,717,5.1,sys,DL,DL,,PNS,717,78.16,630,806,82.07,5.00%,0.2786377708978328,661.5,806,Cascaded,2027,661.5,806
D0,sys/DL/DL/PNS,738,5.1,sys,DL,DL,,PNS,738,81.59,164,201,85.67,5.00%,0.0725342768686422,172.2,201,Cascaded,2027,172.20000000000002,201
D0,sys/DL/DL/PNS,739,5.1,sys,DL,DL,,PNS,739,83.6,1376,1646,87.78,5.00%,0.6085802742149491,1444.8,1646,Cascaded,2027,1444.8000000000002,1646
D0,sys/DL/DL/PNS,757,5.1,sys,DL,DL,,PNS,757,63.08,82,130,66.23,5.00%,0.0362671384343211,86.1,130,Cascaded,2027,86.10000000000001,130
D0,sys/DL/DL/POP,738,5.1,sys,DL,DL,,POP,738,80.92,106,131,84.96,5.00%,1.0,111.3,131,Cascaded,2027,111.3,131
D0,sys/DL/DL/PPT,763,5.1,sys,DL,DL,,PPT,763,66.67,2,3,70.0,5.00%,1.0,2.1,3,Cascaded,2027,2.1,3
D0,sys/DL/DL/PRG,763,5.1,sys,DL,DL,,PRG,763,63.82,97,152,67.01,5.00%,1.0,101.85,152,Cascaded,2027,101.85,152
D0,sys/DL/DL/PSC,220,5.1,sys,DL,DL,,PSC,220,78.72,37,47,82.66,5.00%,0.06954887218045112,38.85,47,Cascaded,2027,38.85,47
D0,sys/DL/DL/PSC,319,5.1,sys,DL,DL,,PSC,319,91.27,460,504,95.83,5.00%,0.8646616541353384,483.0,504,Cascaded,2027,483.0,504
D0,sys/DL/DL/PSC,320,5.1,sys,DL,DL,,PSC,320,94.59,35,37,99.32,5.00%,0.06578947368421052,36.75,37,Cascaded,2027,36.75,37
D0,sys/DL/DL/PSP,319,5.1,sys,DL,DL,,PSP,319,53.19,25,47,55.85,5.00%,0.05353319057815846,26.25,47,Cascaded,2027,26.25,47
D0,sys/DL/DL/PSP,321,5.1,sys,DL,DL,,PSP,321,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/DL/PSP,738,5.1,sys,DL,DL,,PSP,738,60.73,150,247,63.77,5.00%,0.32119914346895073,157.5,247,Cascaded,2027,157.5,247
D0,sys/DL/DL/PSP,739,5.1,sys,DL,DL,,PSP,739,60.83,292,480,63.88,5.00%,0.6252676659528907,306.6,480,Cascaded,2027,306.6,480
D0,sys/DL/DL/PTY,738,5.1,sys,DL,DL,,PTY,738,77.33,116,150,81.2,5.00%,0.37662337662337664,121.8,150,Cascaded,2027,121.8,150
D0,sys/DL/DL/PTY,739,5.1,sys,DL,DL,,PTY,739,74.71,192,257,78.44,5.00%,0.6233766233766234,201.6,257,Cascaded,2027,201.6,257
D0,sys/DL/DL/PUJ,320,5.1,sys,DL,DL,,PUJ,320,100.0,2,2,105.0,5.00%,0.0015337423312883436,2.1,2,Cascaded,2027,2.1,2
D0,sys/DL/DL/PUJ,321,5.1,sys,DL,DL,,PUJ,321,60.17,760,1263,63.18,5.00%,0.5828220858895705,798.0,1263,Cascaded,2027,798.0,1263
D0,sys/DL/DL/PUJ,739,5.1,sys,DL,DL,,PUJ,739,65.09,522,802,68.34,5.00%,0.4003067484662577,548.1,802,Cascaded,2027,548.1,802
D0,sys/DL/DL/PUJ,757,5.1,sys,DL,DL,,PUJ,757,80.0,20,25,84.0,5.00%,0.015337423312883436,21.0,25,Cascaded,2027,21.0,25
D0,sys/DL/DL/PVD,319,5.1,sys,DL,DL,,PVD,319,79.18,251,317,83.14,5.00%,0.31651954602774274,263.55,317,Cascaded,2027,263.55,317
D0,sys/DL/DL/PVD,320,5.1,sys,DL,DL,,PVD,320,54.12,210,388,56.83,5.00%,0.2648171500630517,220.5,388,Cascaded,2027,220.5,388
D0,sys/DL/DL/PVD,321,5.1,sys,DL,DL,,PVD,321,62.21,270,434,65.32,5.00%,0.34047919293820933,283.5,434,Cascaded,2027,283.5,434
D0,sys/DL/DL/PVD,717,5.1,sys,DL,DL,,PVD,717,69.66,62,89,73.15,5.00%,0.07818411097099622,65.1,89,Cascaded,2027,65.1,89
D0,sys/DL/DL/PVG,339,5.1,sys,DL,DL,,PVG,339,70.51,208,295,74.03,5.00%,0.3443708609271523,218.4,295,Cascaded,2027,218.4,295
D0,sys/DL/DL/PVG,359,5.1,sys,DL,DL,,PVG,359,71.49,331,463,75.06,5.00%,0.5480132450331126,347.55,463,Cascaded,2027,347.55,463
D0,sys/DL/DL/PVG,35H,5.1,sys,DL,DL,,PVG,35H,33.33,2,6,35.0,5.00%,0.0033112582781456954,2.1,6,Cascaded,2027,2.1,6
D0,sys/DL/DL/PVG,35J,5.1,sys,DL,DL,,PVG,35J,61.17,63,103,64.22,5.00%,0.10430463576158941,66.15,103,Cascaded,2027,66.15,103
D0,sys/DL/DL/PVR,738,5.1,sys,DL,DL,,PVR,738,79.26,386,487,83.22,5.00%,0.3449508489722967,405.3,487,Cascaded,2027,405.3,487
D0,sys/DL/DL/PVR,739,5.1,sys,DL,DL,,PVR,739,79.45,723,910,83.42,5.00%,0.646112600536193,759.15,910,Cascaded,2027,759.15,910
D0,sys/DL/DL/PVR,757,5.1,sys,DL,DL,,PVR,757,62.5,10,16,65.62,5.00%,0.008936550491510277,10.5,16,Cascaded,2027,10.5,16
D0,sys/DL/DL/PWM,319,5.1,sys,DL,DL,,PWM,319,15.38,2,13,16.15,5.00%,0.0028368794326241137,2.1,13,Cascaded,2027,2.1,13
D0,sys/DL/DL/PWM,320,5.1,sys,DL,DL,,PWM,320,50.24,104,207,52.75,5.00%,0.1475177304964539,109.2,207,Cascaded,2027,109.2,207
D0,sys/DL/DL/PWM,321,5.1,sys,DL,DL,,PWM,321,60.13,270,449,63.14,5.00%,0.3829787234042553,283.5,449,Cascaded,2027,283.5,449
D0,sys/DL/DL/PWM,717,5.1,sys,DL,DL,,PWM,717,65.62,229,349,68.9,5.00%,0.324822695035461,240.45,349,Cascaded,2027,240.45,349
D0,sys/DL/DL/PWM,738,5.1,sys,DL,DL,,PWM,738,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/DL/PWM,739,5.1,sys,DL,DL,,PWM,739,70.42,100,142,73.94,5.00%,0.14184397163120568,105.0,142,Cascaded,2027,105.0,142
D0,sys/DL/DL/RAK,764,5.1,sys,DL,DL,,RAK,764,65.0,65,100,68.25,5.00%,1.0,68.25,100,Cascaded,2027,68.25,100
D0,sys/DL/DL/RAP,319,5.1,sys,DL,DL,,RAP,319,53.33,8,15,56.0,5.00%,1.0,8.4,15,Cascaded,2027,8.4,15
D0,sys/DL/DL/RDU,220,5.1,sys,DL,DL,,RDU,220,66.35,1108,1670,69.66,5.00%,0.13533650909979236,1163.4,1670,Cascaded,2027,1163.4,1670
D0,sys/DL/DL/RDU,319,5.1,sys,DL,DL,,RDU,319,71.49,1422,1989,75.07,5.00%,0.17368999633565407,1493.1,1989,Cascaded,2027,1493.1000000000001,1989
D0,sys/DL/DL/RDU,320,5.1,sys,DL,DL,,RDU,320,65.05,1232,1894,68.3,5.00%,0.15048247221204347,1293.6,1894,Cascaded,2027,1293.6000000000001,1894
D0,sys/DL/DL/RDU,321,5.1,sys,DL,DL,,RDU,321,68.07,550,808,71.47,5.00%,0.06717967509466227,577.5,808,Cascaded,2027,577.5,808
D0,sys/DL/DL/RDU,717,5.1,sys,DL,DL,,RDU,717,67.12,147,219,70.48,5.00%,0.017955294979846097,154.35,219,Cascaded,2027,154.35,219
D0,sys/DL/DL/RDU,738,5.1,sys,DL,DL,,RDU,738,67.34,299,444,70.71,5.00%,0.036521314278734576,313.95,444,Cascaded,2027,313.95,444
D0,sys/DL/DL/RDU,739,5.1,sys,DL,DL,,RDU,739,70.94,3293,4642,74.49,5.00%,0.4022230365213143,3457.65,4642,Cascaded,2027,3457.65,4642
D0,sys/DL/DL/RDU,757,5.1,sys,DL,DL,,RDU,757,66.67,136,204,70.0,5.00%,0.01661170147795285,142.8,204,Cascaded,2027,142.8,204
D0,sys/DL/DL/RIC,319,5.1,sys,DL,DL,,RIC,319,78.85,164,208,82.79,5.00%,0.07809523809523809,172.2,208,Cascaded,2027,172.2,208
D0,sys/DL/DL/RIC,320,5.1,sys,DL,DL,,RIC,320,50.0,1,2,52.5,5.00%,0.0004761904761904762,1.05,2,Cascaded,2027,1.05,2
D0,sys/DL/DL/RIC,321,5.1,sys,DL,DL,,RIC,321,57.52,65,113,60.4,5.00%,0.030952380952380953,68.25,113,Cascaded,2027,68.25,113
D0,sys/DL/DL/RIC,717,5.1,sys,DL,DL,,RIC,717,72.58,45,62,76.21,5.00%,0.02142857142857143,47.25,62,Cascaded,2027,47.25,62
D0,sys/DL/DL/RIC,738,5.1,sys,DL,DL,,RIC,738,100.0,11,11,105.0,5.00%,0.005238095238095238,11.55,11,Cascaded,2027,11.55,11
D0,sys/DL/DL/RIC,739,5.1,sys,DL,DL,,RIC,739,75.04,1022,1362,78.79,5.00%,0.4866666666666667,1073.1,1362,Cascaded,2027,1073.1,1362
D0,sys/DL/DL/RIC,757,5.1,sys,DL,DL,,RIC,757,72.66,792,1090,76.29,5.00%,0.37714285714285717,831.6,1090,Cascaded,2027,831.6,1090
D0,sys/DL/DL/RNO,319,5.1,sys,DL,DL,,RNO,319,79.31,23,29,83.28,5.00%,0.029715762273901807,24.15,29,Cascaded,2027,24.150000000000002,29
D0,sys/DL/DL/RNO,320,5.1,sys,DL,DL,,RNO,320,50.79,32,63,53.33,5.00%,0.041343669250646,33.6,63,Cascaded,2027,33.6,63
D0,sys/DL/DL/RNO,738,5.1,sys,DL,DL,,RNO,738,80.56,551,684,84.58,5.00%,0.7118863049095607,578.55,684,Cascaded,2027,578.5500000000001,684
D0,sys/DL/DL/RNO,739,5.1,sys,DL,DL,,RNO,739,80.95,34,42,85.0,5.00%,0.04392764857881137,35.7,42,Cascaded,2027,35.7,42
D0,sys/DL/DL/RNO,757,5.1,sys,DL,DL,,RNO,757,44.52,134,301,46.74,5.00%,0.1731266149870801,140.7,301,Cascaded,2027,140.70000000000002,301
D0,sys/DL/DL/ROA,319,5.1,sys,DL,DL,,ROA,319,85.63,304,355,89.92,5.00%,1.0,319.2,355,Cascaded,2027,319.2,355
D0,sys/DL/DL/ROC,319,5.1,sys,DL,DL,,ROC,319,47.58,59,124,49.96,5.00%,0.1063063063063063,61.95,124,Cascaded,2027,61.95,124
D0,sys/DL/DL/ROC,320,5.1,sys,DL,DL,,ROC,320,53.36,365,684,56.03,5.00%,0.6576576576576577,383.25,684,Cascaded,2027,383.25,684
D0,sys/DL/DL/ROC,321,5.1,sys,DL,DL,,ROC,321,49.62,131,264,52.1,5.00%,0.23603603603603604,137.55,264,Cascaded,2027,137.55,264
D0,sys/DL/DL/RSW,220,5.1,sys,DL,DL,,RSW,220,62.39,146,234,65.51,5.00%,0.02804995196926033,153.3,234,Cascaded,2027,153.3,234
D0,sys/DL/DL/RSW,319,5.1,sys,DL,DL,,RSW,319,73.6,184,250,77.28,5.00%,0.035350624399615754,193.2,250,Cascaded,2027,193.2,250
D0,sys/DL/DL/RSW,320,5.1,sys,DL,DL,,RSW,320,41.18,7,17,43.24,5.00%,0.0013448607108549472,7.35,17,Cascaded,2027,7.35,17
D0,sys/DL/DL/RSW,321,5.1,sys,DL,DL,,RSW,321,72.78,1246,1712,76.42,5.00%,0.2393852065321806,1308.3,1712,Cascaded,2027,1308.3,1712
D0,sys/DL/DL/RSW,738,5.1,sys,DL,DL,,RSW,738,64.78,868,1340,68.01,5.00%,0.16676272814601345,911.4,1340,Cascaded,2027,911.4,1340
D0,sys/DL/DL/RSW,739,5.1,sys,DL,DL,,RSW,739,75.39,1100,1459,79.16,5.00%,0.21133525456292027,1155.0,1459,Cascaded,2027,1155.0,1459
D0,sys/DL/DL/RSW,757,5.1,sys,DL,DL,,RSW,757,68.49,1654,2415,71.91,5.00%,0.31777137367915465,1736.7,2415,Cascaded,2027,1736.7,2415
D0,sys/DL/DL/RTB,738,5.1,sys,DL,DL,,RTB,738,67.16,45,67,70.52,5.00%,0.8490566037735849,47.25,67,Cascaded,2027,47.25,67
D0,sys/DL/DL/RTB,739,5.1,sys,DL,DL,,RTB,739,66.67,8,12,70.0,5.00%,0.1509433962264151,8.4,12,Cascaded,2027,8.4,12
D0,sys/DL/DL/SAL,738,5.1,sys,DL,DL,,SAL,738,77.6,149,192,81.48,5.00%,0.5936254980079682,156.45,192,Cascaded,2027,156.45000000000002,192
D0,sys/DL/DL/SAL,739,5.1,sys,DL,DL,,SAL,739,58.82,20,34,61.76,5.00%,0.0796812749003984,21.0,34,Cascaded,2027,21.0,34
D0,sys/DL/DL/SAL,757,5.1,sys,DL,DL,,SAL,757,60.74,82,135,63.78,5.00%,0.32669322709163345,86.1,135,Cascaded,2027,86.10000000000001,135
D0,sys/DL/DL/SAN,220,5.1,sys,DL,DL,,SAN,220,63.84,346,542,67.03,5.00%,0.0525117620276218,363.3,542,Cascaded,2027,363.3,542
D0,sys/DL/DL/SAN,319,5.1,sys,DL,DL,,SAN,319,71.58,68,95,75.16,5.00%,0.010320230687509485,71.4,95,Cascaded,2027,71.39999999999999,95
D0,sys/DL/DL/SAN,320,5.1,sys,DL,DL,,SAN,320,68.18,30,44,71.59,5.00%,0.004553042950371832,31.5,44,Cascaded,2027,31.5,44
D0,sys/DL/DL/SAN,321,5.1,sys,DL,DL,,SAN,321,69.1,4273,6184,72.55,5.00%,0.6485050842312946,4486.65,6184,Cascaded,2027,4486.65,6184
