KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,fleet,frst_flt_ind,station,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,DC/OO/Not First Flight,IAH,5.1,,DC,OO,,Not First Flight,IAH,56.52,13,23,59.35,5.00%,7.900094193430767e-05,13.65,23,Cascaded,2027,13.65,23
D0,DC/OO/Not First Flight,ICT,5.1,,DC,OO,,Not First Flight,ICT,62.5,110,176,65.62,5.00%,0.0006684695086749111,115.5,176,Cascaded,2027,115.5,176
D0,DC/OO/Not First Flight,IDA,5.1,,DC,OO,,Not First Flight,IDA,87.41,708,810,91.78,5.00%,0.004302512837653065,743.4,810,Cascaded,2027,743.4,810
D0,DC/OO/Not First Flight,IMT,5.1,,DC,OO,,Not First Flight,IMT,69.04,484,701,72.5,5.00%,0.002941265838169609,508.2,701,Cascaded,2027,508.2,701
D0,DC/OO/Not First Flight,IND,5.1,,DC,OO,,Not First Flight,IND,65.69,607,924,68.98,5.00%,0.003688736288778828,637.35,924,Cascaded,2027,637.35,924
D0,DC/OO/Not First Flight,INL,5.1,,DC,OO,,Not First Flight,INL,85.54,550,643,89.81,5.00%,0.0033423475433745557,577.5,643,Cascaded,2027,577.5,643
D0,DC/OO/Not First Flight,JAC,5.1,,DC,OO,,Not First Flight,JAC,78.4,334,426,82.32,5.00%,0.0020297165081583665,350.7,426,Cascaded,2027,350.7,426
D0,DC/OO/Not First Flight,JAX,5.1,,DC,OO,,Not First Flight,JAX,75.7,271,358,79.48,5.00%,0.0016468657895536446,284.55,358,Cascaded,2027,284.55,358
D0,DC/OO/Not First Flight,LAN,5.1,,DC,OO,,Not First Flight,LAN,61.9,385,622,64.99,5.00%,0.002339643280362189,404.25,622,Cascaded,2027,404.25,622
D0,DC/OO/Not First Flight,LAS,5.1,,DC,OO,,Not First Flight,LAS,80.19,1332,1661,84.2,5.00%,0.008094558050499833,1398.6,1661,Cascaded,2027,1398.6,1661
D0,DC/OO/Not First Flight,LAX,5.1,,DC,OO,,Not First Flight,LAX,79.39,8887,11194,83.36,5.00%,0.05400625930539941,9331.35,11194,Cascaded,2027,9331.35,11194
D0,DC/OO/Not First Flight,LEX,5.1,,DC,OO,,Not First Flight,LEX,64.94,113,174,68.19,5.00%,0.000686700495275136,118.65,174,Cascaded,2027,118.65,174
D0,DC/OO/Not First Flight,LFT,5.1,,DC,OO,,Not First Flight,LFT,63.73,130,204,66.91,5.00%,0.0007900094193430768,136.5,204,Cascaded,2027,136.5,204
D0,DC/OO/Not First Flight,LGA,5.1,,DC,OO,,Not First Flight,LGA,66.1,583,882,69.4,5.00%,0.003542888395977029,612.15,882,Cascaded,2027,612.15,882
D0,DC/OO/Not First Flight,LGB,5.1,,DC,OO,,Not First Flight,LGB,81.06,291,359,85.11,5.00%,0.0017684057002218102,305.55,359,Cascaded,2027,305.55,359
D0,DC/OO/Not First Flight,LIT,5.1,,DC,OO,,Not First Flight,LIT,85.38,222,260,89.65,5.00%,0.001349093008416639,233.1,260,Cascaded,2027,233.1,260
D0,DC/OO/Not First Flight,LWS,5.1,,DC,OO,,Not First Flight,LWS,82.66,305,369,86.79,5.00%,0.0018534836376895264,320.25,369,Cascaded,2027,320.25,369
D0,DC/OO/Not First Flight,MAF,5.1,,DC,OO,,Not First Flight,MAF,66.34,205,309,69.66,5.00%,0.001245784084348698,215.25,309,Cascaded,2027,215.25,309
D0,DC/OO/Not First Flight,MBS,5.1,,DC,OO,,Not First Flight,MBS,68.75,528,768,72.19,5.00%,0.003208653641639573,554.4,768,Cascaded,2027,554.4,768
D0,DC/OO/Not First Flight,MCI,5.1,,DC,OO,,Not First Flight,MCI,68.44,245,358,71.86,5.00%,0.0014888639056850294,257.25,358,Cascaded,2027,257.25,358
D0,DC/OO/Not First Flight,MDT,5.1,,DC,OO,,Not First Flight,MDT,65.31,96,147,68.57,5.00%,0.0005833915712071952,100.8,147,Cascaded,2027,100.8,147
D0,DC/OO/Not First Flight,MDW,5.1,,DC,OO,,Not First Flight,MDW,69.65,902,1295,73.14,5.00%,0.005481449971134271,947.1,1295,Cascaded,2027,947.1,1295
D0,DC/OO/Not First Flight,MEM,5.1,,DC,OO,,Not First Flight,MEM,63.35,693,1094,66.51,5.00%,0.00421135790465194,727.65,1094,Cascaded,2027,727.65,1094
D0,DC/OO/Not First Flight,MFE,5.1,,DC,OO,,Not First Flight,MFE,74.71,523,700,78.45,5.00%,0.003178268663972532,549.15,700,Cascaded,2027,549.15,700
D0,DC/OO/Not First Flight,MFR,5.1,,DC,OO,,Not First Flight,MFR,82.29,878,1067,86.4,5.00%,0.0053356020783324725,921.9,1067,Cascaded,2027,921.9,1067
D0,DC/OO/Not First Flight,MGM,5.1,,DC,OO,,Not First Flight,MGM,56.28,103,183,59.1,5.00%,0.0006259305399410532,108.15,183,Cascaded,2027,108.15,183
D0,DC/OO/Not First Flight,MHH,5.1,,DC,OO,,Not First Flight,MHH,50.0,7,14,52.5,5.00%,4.253896873385798e-05,7.35,14,Cascaded,2027,7.35,14
D0,DC/OO/Not First Flight,MKE,5.1,,DC,OO,,Not First Flight,MKE,61.91,634,1024,65.01,5.00%,0.0038528151681808515,665.7,1024,Cascaded,2027,665.7,1024
D0,DC/OO/Not First Flight,MOB,5.1,,DC,OO,,Not First Flight,MOB,59.54,103,173,62.51,5.00%,0.0006259305399410532,108.15,173,Cascaded,2027,108.15,173
D0,DC/OO/Not First Flight,MOT,5.1,,DC,OO,,Not First Flight,MOT,63.94,438,685,67.14,5.00%,0.002661724043632828,459.9,685,Cascaded,2027,459.9,685
D0,DC/OO/Not First Flight,MQT,5.1,,DC,OO,,Not First Flight,MQT,65.7,226,344,68.98,5.00%,0.001373400990550272,237.3,344,Cascaded,2027,237.3,344
D0,DC/OO/Not First Flight,MSN,5.1,,DC,OO,,Not First Flight,MSN,70.02,836,1194,73.52,5.00%,0.005080368265929325,877.8,1194,Cascaded,2027,877.8,1194
D0,DC/OO/Not First Flight,MSO,5.1,,DC,OO,,Not First Flight,MSO,82.27,478,581,86.39,5.00%,0.0029048038649691593,501.9,581,Cascaded,2027,501.9,581
D0,DC/OO/Not First Flight,MSP,5.1,,DC,OO,,Not First Flight,MSP,70.75,19173,27098,74.29,5.00%,0.116514235362037,20131.65,27098,Cascaded,2027,20131.65,27098
D0,DC/OO/Not First Flight,MSY,5.1,,DC,OO,,Not First Flight,MSY,71.02,370,521,74.57,5.00%,0.0022484883473610647,388.5,521,Cascaded,2027,388.5,521
D0,DC/OO/Not First Flight,OAJ,5.1,,DC,OO,,Not First Flight,OAJ,63.41,201,317,66.58,5.00%,0.001221476102215065,211.05,317,Cascaded,2027,211.05,317
D0,DC/OO/Not First Flight,OAK,5.1,,DC,OO,,Not First Flight,OAK,82.14,584,711,86.24,5.00%,0.003548965391510437,613.2,711,Cascaded,2027,613.2,711
D0,DC/OO/Not First Flight,OKC,5.1,,DC,OO,,Not First Flight,OKC,83.02,313,377,87.18,5.00%,0.0019020996019567925,328.65,377,Cascaded,2027,328.65,377
D0,DC/OO/Not First Flight,OMA,5.1,,DC,OO,,Not First Flight,OMA,67.56,1241,1837,70.93,5.00%,0.007541551456959679,1303.05,1837,Cascaded,2027,1303.05,1837
D0,DC/OO/Not First Flight,ONT,5.1,,DC,OO,,Not First Flight,ONT,84.28,879,1043,88.49,5.00%,0.005341679073865881,922.95,1043,Cascaded,2027,922.95,1043
D0,DC/OO/Not First Flight,ORD,5.1,,DC,OO,,Not First Flight,ORD,42.63,318,746,44.76,5.00%,0.001932484579623834,333.9,746,Cascaded,2027,333.9,746
D0,DC/OO/Not First Flight,ORF,5.1,,DC,OO,,Not First Flight,ORF,56.34,80,142,59.15,5.00%,0.00048615964267266265,84.0,142,Cascaded,2027,84.0,142
D0,DC/OO/Not First Flight,PDX,5.1,,DC,OO,,Not First Flight,PDX,77.68,1476,1900,81.57,5.00%,0.008969645407310626,1549.8,1900,Cascaded,2027,1549.8,1900
D0,DC/OO/Not First Flight,PHL,5.1,,DC,OO,,Not First Flight,PHL,56.18,50,89,58.99,5.00%,0.00030384977667041415,52.5,89,Cascaded,2027,52.5,89
D0,DC/OO/Not First Flight,PHX,5.1,,DC,OO,,Not First Flight,PHX,74.39,1008,1355,78.11,5.00%,0.00612561149767555,1058.4,1355,Cascaded,2027,1058.4,1355
D0,DC/OO/Not First Flight,PIH,5.1,,DC,OO,,Not First Flight,PIH,91.43,352,385,96.0,5.00%,0.0021391024277597156,369.6,385,Cascaded,2027,369.6,385
D0,DC/OO/Not First Flight,PIT,5.1,,DC,OO,,Not First Flight,PIT,59.34,524,883,62.31,5.00%,0.00318434565950594,550.2,883,Cascaded,2027,550.2,883
D0,DC/OO/Not First Flight,PLN,5.1,,DC,OO,,Not First Flight,PLN,75.35,428,568,79.12,5.00%,0.002600954088298745,449.4,568,Cascaded,2027,449.4,568
D0,DC/OO/Not First Flight,PSC,5.1,,DC,OO,,Not First Flight,PSC,85.76,1361,1587,90.05,5.00%,0.008270790920968673,1429.05,1587,Cascaded,2027,1429.05,1587
D0,DC/OO/Not First Flight,PSP,5.1,,DC,OO,,Not First Flight,PSP,82.9,601,725,87.04,5.00%,0.003652274315578378,631.05,725,Cascaded,2027,631.05,725
D0,DC/OO/Not First Flight,PVD,5.1,,DC,OO,,Not First Flight,PVD,60.68,233,384,63.71,5.00%,0.00141593995928413,244.65,384,Cascaded,2027,244.65,384
D0,DC/OO/Not First Flight,PWM,5.1,,DC,OO,,Not First Flight,PWM,63.2,79,125,66.36,5.00%,0.00048008264713925435,82.95,125,Cascaded,2027,82.95,125
D0,DC/OO/Not First Flight,RAP,5.1,,DC,OO,,Not First Flight,RAP,73.79,214,290,77.48,5.00%,0.0013004770441493725,224.7,290,Cascaded,2027,224.7,290
D0,DC/OO/Not First Flight,RDM,5.1,,DC,OO,,Not First Flight,RDM,78.59,837,1065,82.52,5.00%,0.005086445261462733,878.85,1065,Cascaded,2027,878.85,1065
D0,DC/OO/Not First Flight,RDU,5.1,,DC,OO,,Not First Flight,RDU,50.0,1,2,52.5,5.00%,6.076995533408283e-06,1.05,2,Cascaded,2027,1.05,2
D0,DC/OO/Not First Flight,RHI,5.1,,DC,OO,,Not First Flight,RHI,79.5,287,361,83.48,5.00%,0.0017440977180881773,301.35,361,Cascaded,2027,301.35,361
D0,DC/OO/Not First Flight,RIC,5.1,,DC,OO,,Not First Flight,RIC,52.52,198,377,55.15,5.00%,0.00120324511561484,207.9,377,Cascaded,2027,207.9,377
D0,DC/OO/Not First Flight,RNO,5.1,,DC,OO,,Not First Flight,RNO,80.98,1026,1267,85.03,5.00%,0.006234997417276899,1077.3,1267,Cascaded,2027,1077.3,1267
D0,DC/OO/Not First Flight,ROA,5.1,,DC,OO,,Not First Flight,ROA,48.44,31,64,50.86,5.00%,0.00018838686153565678,32.55,64,Cascaded,2027,32.55,64
D0,DC/OO/Not First Flight,ROC,5.1,,DC,OO,,Not First Flight,ROC,56.29,300,533,59.1,5.00%,0.0018230986600224848,315.0,533,Cascaded,2027,315.0,533
D0,DC/OO/Not First Flight,RST,5.1,,DC,OO,,Not First Flight,RST,65.24,137,210,68.5,5.00%,0.0008325483880769347,143.85,210,Cascaded,2027,143.85,210
D0,DC/OO/Not First Flight,SAN,5.1,,DC,OO,,Not First Flight,SAN,73.3,1142,1558,76.96,5.00%,0.006939928899152259,1199.1,1558,Cascaded,2027,1199.1,1558
D0,DC/OO/Not First Flight,SAT,5.1,,DC,OO,,Not First Flight,SAT,100.0,1,1,105.0,5.00%,6.076995533408283e-06,1.05,1,Cascaded,2027,1.05,1
D0,DC/OO/Not First Flight,SAV,5.1,,DC,OO,,Not First Flight,SAV,40.34,96,238,42.35,5.00%,0.0005833915712071952,100.8,238,Cascaded,2027,100.8,238
D0,DC/OO/Not First Flight,SBA,5.1,,DC,OO,,Not First Flight,SBA,79.85,424,531,83.84,5.00%,0.002576646106165112,445.2,531,Cascaded,2027,445.2,531
D0,DC/OO/Not First Flight,SBN,5.1,,DC,OO,,Not First Flight,SBN,55.23,576,1043,57.99,5.00%,0.003500349427243171,604.8,1043,Cascaded,2027,604.8,1043
D0,DC/OO/Not First Flight,SDF,5.1,,DC,OO,,Not First Flight,SDF,68.44,887,1296,71.86,5.00%,0.005390295038133147,931.35,1296,Cascaded,2027,931.35,1296
D0,DC/OO/Not First Flight,SEA,5.1,,DC,OO,,Not First Flight,SEA,78.86,15884,20142,82.8,5.00%,0.09652699705265716,16678.2,20142,Cascaded,2027,16678.2,20142
D0,DC/OO/Not First Flight,SFO,5.1,,DC,OO,,Not First Flight,SFO,65.22,555,851,68.48,5.00%,0.003372732521041597,582.75,851,Cascaded,2027,582.75,851
D0,DC/OO/Not First Flight,SGF,5.1,,DC,OO,,Not First Flight,SGF,57.28,59,103,60.15,5.00%,0.0003585427364710887,61.95,103,Cascaded,2027,61.95,103
D0,DC/OO/Not First Flight,SGU,5.1,,DC,OO,,Not First Flight,SGU,88.52,933,1054,92.95,5.00%,0.005669836832669928,979.65,1054,Cascaded,2027,979.65,1054
D0,DC/OO/Not First Flight,SHV,5.1,,DC,OO,,Not First Flight,SHV,63.64,518,814,66.82,5.00%,0.0031478836863054905,543.9,814,Cascaded,2027,543.9,814
D0,DC/OO/Not First Flight,SJC,5.1,,DC,OO,,Not First Flight,SJC,85.3,3122,3660,89.57,5.00%,0.01897238005530066,3278.1,3660,Cascaded,2027,3278.1,3660
D0,DC/OO/Not First Flight,SJD,5.1,,DC,OO,,Not First Flight,SJD,60.36,67,111,63.38,5.00%,0.00040715870073835495,70.35,111,Cascaded,2027,70.35,111
D0,DC/OO/Not First Flight,SLC,5.1,,DC,OO,,Not First Flight,SLC,83.32,24557,29473,87.49,5.00%,0.14923277931390722,25784.85,29473,Cascaded,2027,25784.85,29473
D0,DC/OO/Not First Flight,SMF,5.1,,DC,OO,,Not First Flight,SMF,81.9,2688,3282,86.0,5.00%,0.016334963993801466,2822.4,3282,Cascaded,2027,2822.4,3282
D0,DC/OO/Not First Flight,SNA,5.1,,DC,OO,,Not First Flight,SNA,74.41,814,1094,78.13,5.00%,0.004946674364194342,854.7,1094,Cascaded,2027,854.7,1094
D0,DC/OO/Not First Flight,STL,5.1,,DC,OO,,Not First Flight,STL,63.64,336,528,66.82,5.00%,0.002041870499225183,352.8,528,Cascaded,2027,352.8,528
D0,DC/OO/Not First Flight,SUN,5.1,,DC,OO,,Not First Flight,SUN,88.22,674,764,92.63,5.00%,0.004095894989517183,707.7,764,Cascaded,2027,707.7,764
D0,DC/OO/Not First Flight,SYR,5.1,,DC,OO,,Not First Flight,SYR,72.16,140,194,75.77,5.00%,0.0008507793746771596,147.0,194,Cascaded,2027,147.0,194
D0,DC/OO/Not First Flight,TLH,5.1,,DC,OO,,Not First Flight,TLH,0.0,0,3,0.0,0.00%,0.0,0.0,3,Cascaded,2027,0.0,3
D0,DC/OO/Not First Flight,TRI,5.1,,DC,OO,,Not First Flight,TRI,61.85,107,173,64.94,5.00%,0.0006502385220746862,112.35,173,Cascaded,2027,112.35,173
D0,DC/OO/Not First Flight,TUL,5.1,,DC,OO,,Not First Flight,TUL,75.0,78,104,78.75,5.00%,0.00047400565160584605,81.9,104,Cascaded,2027,81.9,104
D0,DC/OO/Not First Flight,TUS,5.1,,DC,OO,,Not First Flight,TUS,82.28,1305,1586,86.4,5.00%,0.007930479171097808,1370.25,1586,Cascaded,2027,1370.25,1586
D0,DC/OO/Not First Flight,TVC,5.1,,DC,OO,,Not First Flight,TVC,61.3,453,739,64.36,5.00%,0.0027528789766339524,475.65,739,Cascaded,2027,475.65,739
D0,DC/OO/Not First Flight,TWF,5.1,,DC,OO,,Not First Flight,TWF,92.84,389,419,97.48,5.00%,0.002363951262495822,408.45,419,Cascaded,2027,408.45,419
D0,DC/OO/Not First Flight,WYS,5.1,,DC,OO,,Not First Flight,WYS,86.9,126,145,91.24,5.00%,0.0007657014372094437,132.3,145,Cascaded,2027,132.3,145
D0,DC/OO/Not First Flight,XNA,5.1,,DC,OO,,Not First Flight,XNA,68.71,527,767,72.14,5.00%,0.003202576646106165,553.35,767,Cascaded,2027,553.35,767
D0,DC/OO/Not First Flight,XWA,5.1,,DC,OO,,Not First Flight,XWA,63.17,403,638,66.32,5.00%,0.002449029199963538,423.15,638,Cascaded,2027,423.15,638
D0,DC/OO/Not First Flight,YUL,5.1,,DC,OO,,Not First Flight,YUL,81.95,109,133,86.05,5.00%,0.0006623925131415029,114.45,133,Cascaded,2027,114.45,133
D0,DC/OO/Not First Flight,YVR,5.1,,DC,OO,,Not First Flight,YVR,79.87,1377,1724,83.87,5.00%,0.008368022849503205,1445.85,1724,Cascaded,2027,1445.85,1724
D0,DC/OO/Not First Flight,YWG,5.1,,DC,OO,,Not First Flight,YWG,78.71,562,714,82.65,5.00%,0.003415271489775455,590.1,714,Cascaded,2027,590.1,714
D0,DC/OO/Not First Flight,YYC,5.1,,DC,OO,,Not First Flight,YYC,79.44,286,360,83.42,5.00%,0.001738020722554769,300.3,360,Cascaded,2027,300.3,360
D0,DC/OO/Not First Flight,YYZ,5.1,,DC,OO,,Not First Flight,YYZ,72.84,338,464,76.49,5.00%,0.0020540244902919995,354.9,464,Cascaded,2027,354.9,464
D0,DC/YX/First Flight,BNA,5.1,,DC,YX,,First Flight,BNA,83.49,617,739,87.67,5.00%,0.040177117926678385,647.85,739,Cascaded,2027,647.8499999999999,739
D0,DC/YX/First Flight,BOS,5.1,,DC,YX,,First Flight,BOS,88.12,2270,2576,92.53,5.00%,0.14781532851468385,2383.5,2576,Cascaded,2027,2383.5,2576
D0,DC/YX/First Flight,BUF,5.1,,DC,YX,,First Flight,BUF,79.61,246,309,83.59,5.00%,0.01601875366282477,258.3,309,Cascaded,2027,258.29999999999995,309
D0,DC/YX/First Flight,BWI,5.1,,DC,YX,,First Flight,BWI,84.08,132,157,88.28,5.00%,0.008595428794686463,138.6,157,Cascaded,2027,138.6,157
D0,DC/YX/First Flight,CHS,5.1,,DC,YX,,First Flight,CHS,78.48,124,158,82.41,5.00%,0.008074493716220616,130.2,158,Cascaded,2027,130.2,158
D0,DC/YX/First Flight,CLE,5.1,,DC,YX,,First Flight,CLE,85.69,419,489,89.97,5.00%,0.027283974734648695,439.95,489,Cascaded,2027,439.94999999999993,489
D0,DC/YX/First Flight,CLT,5.1,,DC,YX,,First Flight,CLT,87.65,518,591,92.03,5.00%,0.03373054633066354,543.9,591,Cascaded,2027,543.9,591
D0,DC/YX/First Flight,CMH,5.1,,DC,YX,,First Flight,CMH,86.05,1567,1821,90.35,5.00%,0.10203815849449763,1645.35,1821,Cascaded,2027,1645.35,1821
D0,DC/YX/First Flight,CVG,5.1,,DC,YX,,First Flight,CVG,79.88,266,333,83.87,5.00%,0.017321091358989387,279.3,333,Cascaded,2027,279.29999999999995,333
D0,DC/YX/First Flight,DCA,5.1,,DC,YX,,First Flight,DCA,86.71,1044,1204,91.05,5.00%,0.06798202773979292,1096.2,1204,Cascaded,2027,1096.1999999999998,1204
D0,DC/YX/First Flight,DTW,5.1,,DC,YX,,First Flight,DTW,33.33,1,3,35.0,5.00%,6.511688480823077e-05,1.05,3,Cascaded,2027,1.0499999999999998,3
D0,DC/YX/First Flight,EWR,5.1,,DC,YX,,First Flight,EWR,60.0,3,5,63.0,5.00%,0.0001953506544246923,3.15,5,Cascaded,2027,3.15,5
D0,DC/YX/First Flight,GRR,5.1,,DC,YX,,First Flight,GRR,84.26,257,305,88.48,5.00%,0.016735039395715308,269.85,305,Cascaded,2027,269.84999999999997,305
D0,DC/YX/First Flight,GSO,5.1,,DC,YX,,First Flight,GSO,82.45,202,245,86.57,5.00%,0.013153610731262616,212.1,245,Cascaded,2027,212.09999999999997,245
D0,DC/YX/First Flight,ILM,5.1,,DC,YX,,First Flight,ILM,100.0,1,1,105.0,5.00%,6.511688480823077e-05,1.05,1,Cascaded,2027,1.0499999999999998,1
D0,DC/YX/First Flight,IND,5.1,,DC,YX,,First Flight,IND,86.44,886,1025,90.76,5.00%,0.05769355994009247,930.3,1025,Cascaded,2027,930.3,1025
D0,DC/YX/First Flight,JAX,5.1,,DC,YX,,First Flight,JAX,84.11,413,491,88.32,5.00%,0.02689327342579931,433.65,491,Cascaded,2027,433.65,491
D0,DC/YX/First Flight,JFK,5.1,,DC,YX,,First Flight,JFK,87.06,296,340,91.41,5.00%,0.01927459790323631,310.8,340,Cascaded,2027,310.79999999999995,340
D0,DC/YX/First Flight,LEX,5.1,,DC,YX,,First Flight,LEX,87.2,286,328,91.55,5.00%,0.018623429055154,300.3,328,Cascaded,2027,300.29999999999995,328
D0,DC/YX/First Flight,LGA,5.1,,DC,YX,,First Flight,LGA,86.24,1109,1286,90.55,5.00%,0.07221462525232793,1164.45,1286,Cascaded,2027,1164.4499999999998,1286
D0,DC/YX/First Flight,MCI,5.1,,DC,YX,,First Flight,MCI,70.59,12,17,74.12,5.00%,0.0007814026176987692,12.6,17,Cascaded,2027,12.6,17
D0,DC/YX/First Flight,MCO,5.1,,DC,YX,,First Flight,MCO,89.44,144,161,93.91,5.00%,0.009376831412385232,151.2,161,Cascaded,2027,151.2,161
D0,DC/YX/First Flight,MEM,5.1,,DC,YX,,First Flight,MEM,88.67,274,309,93.11,5.00%,0.017842026437455232,287.7,309,Cascaded,2027,287.7,309
D0,DC/YX/First Flight,MKE,5.1,,DC,YX,,First Flight,MKE,85.82,242,282,90.11,5.00%,0.01575828612359185,254.1,282,Cascaded,2027,254.09999999999997,282
D0,DC/YX/First Flight,MSN,5.1,,DC,YX,,First Flight,MSN,86.63,285,329,90.96,5.00%,0.01855831217034577,299.25,329,Cascaded,2027,299.25,329
D0,DC/YX/First Flight,OMA,5.1,,DC,YX,,First Flight,OMA,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,DC/YX/First Flight,ORD,5.1,,DC,YX,,First Flight,ORD,73.58,351,477,77.26,5.00%,0.022856026567689,368.55,477,Cascaded,2027,368.54999999999995,477
D0,DC/YX/First Flight,ORF,5.1,,DC,YX,,First Flight,ORF,76.7,135,176,80.54,5.00%,0.008790779449111155,141.75,176,Cascaded,2027,141.75,176
D0,DC/YX/First Flight,PHL,5.1,,DC,YX,,First Flight,PHL,86.79,322,371,91.13,5.00%,0.02096763690825031,338.1,371,Cascaded,2027,338.09999999999997,371
D0,DC/YX/First Flight,PIT,5.1,,DC,YX,,First Flight,PIT,88.66,1228,1385,93.1,5.00%,0.07996353454450739,1289.4,1385,Cascaded,2027,1289.3999999999999,1385
D0,DC/YX/First Flight,PWM,5.1,,DC,YX,,First Flight,PWM,87.5,189,216,91.88,5.00%,0.012307091228755616,198.45,216,Cascaded,2027,198.45,216
D0,DC/YX/First Flight,RDU,5.1,,DC,YX,,First Flight,RDU,87.5,14,16,91.88,5.00%,0.0009116363873152308,14.7,16,Cascaded,2027,14.7,16
D0,DC/YX/First Flight,RIC,5.1,,DC,YX,,First Flight,RIC,84.68,492,581,88.92,5.00%,0.03203750732564954,516.6,581,Cascaded,2027,516.5999999999999,581
D0,DC/YX/First Flight,SAV,5.1,,DC,YX,,First Flight,SAV,84.2,293,348,88.41,5.00%,0.019079247248811618,307.65,348,Cascaded,2027,307.65,348
D0,DC/YX/First Flight,SDF,5.1,,DC,YX,,First Flight,SDF,86.48,614,710,90.8,5.00%,0.03998176727225369,644.7,710,Cascaded,2027,644.6999999999999,710
D0,DC/YX/First Flight,STL,5.1,,DC,YX,,First Flight,STL,87.84,65,74,92.23,5.00%,0.004232597512535,68.25,74,Cascaded,2027,68.25,74
D0,DC/YX/First Flight,SYR,5.1,,DC,YX,,First Flight,SYR,86.96,40,46,91.3,5.00%,0.002604675392329231,42.0,46,Cascaded,2027,41.99999999999999,46
D0,DC/YX/Not First Flight,ACK,5.1,,DC,YX,,Not First Flight,ACK,71.2,220,309,74.76,5.00%,0.003985001901932726,231.0,309,Cascaded,2027,231.0,309
D0,DC/YX/Not First Flight,AGS,5.1,,DC,YX,,Not First Flight,AGS,41.18,7,17,43.24,5.00%,0.00012679551506149584,7.35,17,Cascaded,2027,7.35,17
D0,DC/YX/Not First Flight,ATL,5.1,,DC,YX,,Not First Flight,ATL,73.33,143,195,77.0,5.00%,0.002590251236256272,150.15,195,Cascaded,2027,150.15,195
D0,DC/YX/Not First Flight,AVL,5.1,,DC,YX,,Not First Flight,AVL,63.64,35,55,66.82,5.00%,0.0006339775753074792,36.75,55,Cascaded,2027,36.75,55
D0,DC/YX/Not First Flight,BNA,5.1,,DC,YX,,Not First Flight,BNA,70.38,822,1168,73.9,5.00%,0.014889416197221367,863.1,1168,Cascaded,2027,863.1,1168
D0,DC/YX/Not First Flight,BOS,5.1,,DC,YX,,Not First Flight,BOS,67.19,13834,20590,70.55,5.00%,0.2505841650515333,14525.7,20590,Cascaded,2027,14525.699999999999,20590
D0,DC/YX/Not First Flight,BUF,5.1,,DC,YX,,Not First Flight,BUF,68.05,377,554,71.45,5.00%,0.006828844168311989,395.85,554,Cascaded,2027,395.84999999999997,554
D0,DC/YX/Not First Flight,BWI,5.1,,DC,YX,,Not First Flight,BWI,72.62,655,902,76.25,5.00%,0.011864437480754253,687.75,902,Cascaded,2027,687.75,902
D0,DC/YX/Not First Flight,CHS,5.1,,DC,YX,,Not First Flight,CHS,63.53,223,351,66.71,5.00%,0.0040393428369590815,234.15,351,Cascaded,2027,234.15,351
D0,DC/YX/Not First Flight,CLE,5.1,,DC,YX,,Not First Flight,CLE,69.3,578,834,72.77,5.00%,0.010469686815077798,606.9,834,Cascaded,2027,606.9,834
D0,DC/YX/Not First Flight,CLT,5.1,,DC,YX,,Not First Flight,CLT,68.27,1162,1702,71.69,5.00%,0.02104805550020831,1220.1,1702,Cascaded,2027,1220.1,1702
D0,DC/YX/Not First Flight,CMH,5.1,,DC,YX,,Not First Flight,CMH,67.8,1537,2267,71.19,5.00%,0.027840672378502726,1613.85,2267,Cascaded,2027,1613.85,2267
D0,DC/YX/Not First Flight,CVG,5.1,,DC,YX,,Not First Flight,CVG,64.09,623,972,67.3,5.00%,0.011284800840473128,654.15,972,Cascaded,2027,654.15,972
D0,DC/YX/Not First Flight,DCA,5.1,,DC,YX,,Not First Flight,DCA,65.91,4349,6598,69.21,5.00%,0.07877624214320647,4566.45,6598,Cascaded,2027,4566.45,6598
D0,DC/YX/Not First Flight,DTW,5.1,,DC,YX,,Not First Flight,DTW,72.77,1726,2372,76.4,5.00%,0.03126415128516311,1812.3,2372,Cascaded,2027,1812.3,2372
D0,DC/YX/Not First Flight,ECP,5.1,,DC,YX,,Not First Flight,ECP,66.67,4,6,70.0,5.00%,7.245458003514048e-05,4.2,6,Cascaded,2027,4.2,6
D0,DC/YX/Not First Flight,EWR,5.1,,DC,YX,,Not First Flight,EWR,63.21,586,927,66.38,5.00%,0.01061459597514808,615.3,927,Cascaded,2027,615.3,927
D0,DC/YX/Not First Flight,EYW,5.1,,DC,YX,,Not First Flight,EYW,64.18,86,134,67.39,5.00%,0.0015577734707555202,90.3,134,Cascaded,2027,90.3,134
D0,DC/YX/Not First Flight,GRR,5.1,,DC,YX,,Not First Flight,GRR,70.74,382,540,74.28,5.00%,0.006919412393355915,401.1,540,Cascaded,2027,401.09999999999997,540
D0,DC/YX/Not First Flight,GSO,5.1,,DC,YX,,Not First Flight,GSO,66.67,248,372,70.0,5.00%,0.004492183962178709,260.4,372,Cascaded,2027,260.4,372
D0,DC/YX/Not First Flight,HHH,5.1,,DC,YX,,Not First Flight,HHH,70.65,272,385,74.18,5.00%,0.004926911442389552,285.6,385,Cascaded,2027,285.59999999999997,385
