KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,fleet,station,vendor,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,DL/DL,LOS,4.2,,DL,DL,,LOS,,16.34,66,404,17.15,5.00%,8.571651211719785e-05,69.3,404,Cascaded,2027,69.3,404
D0,DL/DL,MAD,4.2,,DL,DL,,MAD,,68.66,493,718,72.1,5.00%,0.0006402763708148264,517.65,718,Cascaded,2027,517.65,718
D0,DL/DL,MBJ,4.2,,DL,DL,,MBJ,,71.82,1088,1515,75.41,5.00%,0.0014130237149016858,1142.4,1515,Cascaded,2027,1142.4,1515
D0,DL/DL,MCI,4.2,,DL,DL,,MCI,,76.19,5943,7800,80.0,5.00%,0.007718382295644042,6240.15,7800,Cascaded,2027,6240.15,7800
D0,DL/DL,MCO,4.2,,DL,DL,,MCO,,61.78,13009,21058,64.87,5.00%,0.016895244032312528,13659.45,21058,Cascaded,2027,13659.45,21058
D0,DL/DL,MDT,4.2,,DL,DL,,MDT,,66.56,631,948,69.89,5.00%,0.0008195018052416945,662.55,948,Cascaded,2027,662.55,948
D0,DL/DL,MDW,4.2,,DL,DL,,MDW,,71.45,971,1359,75.02,5.00%,0.0012610717161484714,1019.55,1359,Cascaded,2027,1019.55,1359
D0,DL/DL,MEM,4.2,,DL,DL,,MEM,,73.93,3139,4246,77.62,5.00%,0.004076729265695213,3295.95,4246,Cascaded,2027,3295.95,4246
D0,DL/DL,MEX,4.2,,DL,DL,,MEX,,76.08,2385,3135,79.88,5.00%,0.0030974830515078313,2504.25,3135,Cascaded,2027,2504.25,3135
D0,DL/DL,MIA,4.2,,DL,DL,,MIA,,55.06,6535,11869,57.81,5.00%,0.008487233434634665,6861.75,11869,Cascaded,2027,6861.75,11869
D0,DL/DL,MKE,4.2,,DL,DL,,MKE,,75.45,2843,3768,79.22,5.00%,0.003692303696199901,2985.15,3768,Cascaded,2027,2985.15,3768
D0,DL/DL,MLB,4.2,,DL,DL,,MLB,,73.7,1045,1418,77.38,5.00%,0.0013571781085222993,1097.25,1418,Cascaded,2027,1097.25,1418
D0,DL/DL,MOB,4.2,,DL,DL,,MOB,,72.89,535,734,76.53,5.00%,0.0006948232421621341,561.75,734,Cascaded,2027,561.75,734
D0,DL/DL,MSN,4.2,,DL,DL,,MSN,,80.98,1392,1719,85.03,5.00%,0.0018078391646536274,1461.6,1719,Cascaded,2027,1461.6,1719
D0,DL/DL,MSO,4.2,,DL,DL,,MSO,,80.57,759,942,84.6,5.00%,0.0009857398893477753,796.95,942,Cascaded,2027,796.95,942
D0,DL/DL,MSP,4.2,,DL,DL,,MSP,,66.72,47093,70581,70.06,5.00%,0.06116132886568482,49447.65,70581,Cascaded,2027,49447.65,70581
D0,DL/DL,MSY,4.2,,DL,DL,,MSY,,67.94,5028,7401,71.33,5.00%,0.006530039741291981,5279.4,7401,Cascaded,2027,5279.4,7401
D0,DL/DL,MTJ,4.2,,DL,DL,,MTJ,,60.42,58,96,63.44,5.00%,7.53266318605678e-05,60.9,96,Cascaded,2027,60.9,96
D0,DL/DL,MTY,4.2,,DL,DL,,MTY,,89.2,322,361,93.66,5.00%,0.0004181926803293592,338.1,361,Cascaded,2027,338.1,361
D0,DL/DL,MUC,4.2,,DL,DL,,MUC,,62.11,318,512,65.21,5.00%,0.0004129977402010442,333.9,512,Cascaded,2027,333.9,512
D0,DL/DL,MXP,4.2,,DL,DL,,MXP,,52.38,473,903,55.0,5.00%,0.0006143016701732512,496.65,903,Cascaded,2027,496.65,903
D0,DL/DL,MYR,4.2,,DL,DL,,MYR,,72.35,1599,2210,75.97,5.00%,0.0020766773162939297,1678.95,2210,Cascaded,2027,1678.95,2210
D0,DL/DL,MZT,4.2,,DL,DL,,MZT,,78.57,11,14,82.5,5.00%,1.4286085352866309e-05,11.55,14,Cascaded,2027,11.55,14
D0,DL/DL,NAP,4.2,,DL,DL,,NAP,,65.88,195,296,69.17,5.00%,0.0002532533312553573,204.75,296,Cascaded,2027,204.75,296
D0,DL/DL,NAS,4.2,,DL,DL,,NAS,,80.64,1391,1725,84.67,5.00%,0.0018065404296215485,1460.55,1725,Cascaded,2027,1460.55,1725
D0,DL/DL,NCE,4.2,,DL,DL,,NCE,,56.25,198,352,59.06,5.00%,0.00025714953635159354,207.9,352,Cascaded,2027,207.9,352
D0,DL/DL,OAK,4.2,,DL,DL,,OAK,,85.71,6,7,90.0,5.00%,7.792410192472532e-06,6.3,7,Cascaded,2027,6.3,7
D0,DL/DL,OGG,4.2,,DL,DL,,OGG,,79.17,950,1200,83.12,5.00%,0.0012337982804748176,997.5,1200,Cascaded,2027,997.5,1200
D0,DL/DL,OKC,4.2,,DL,DL,,OKC,,76.89,1291,1679,80.74,5.00%,0.001676666926413673,1355.55,1679,Cascaded,2027,1355.55,1679
D0,DL/DL,OLB,4.2,,DL,DL,,OLB,,50.0,3,6,52.5,5.00%,3.896205096236266e-06,3.15,6,Cascaded,2027,3.15,6
D0,DL/DL,OMA,4.2,,DL,DL,,OMA,,75.21,1274,1694,78.97,5.00%,0.0016545884308683343,1337.7,1694,Cascaded,2027,1337.7,1694
D0,DL/DL,ONT,4.2,,DL,DL,,ONT,,79.53,1465,1842,83.51,5.00%,0.0019026468219953765,1538.25,1842,Cascaded,2027,1538.25,1842
D0,DL/DL,OPO,4.2,,DL,DL,,OPO,,77.78,7,9,81.67,5.00%,9.091145224551287e-06,7.35,9,Cascaded,2027,7.35,9
D0,DL/DL,ORD,4.2,,DL,DL,,ORD,,58.09,5952,10247,60.99,5.00%,0.0077300709109327514,6249.6,10247,Cascaded,2027,6249.6,10247
D0,DL/DL,ORF,4.2,,DL,DL,,ORF,,66.54,2122,3189,69.87,5.00%,0.002755915738071119,2228.1,3189,Cascaded,2027,2228.1,3189
D0,DL/DL,PDX,4.2,,DL,DL,,PDX,,72.31,5221,7220,75.93,5.00%,0.006780695602483181,5482.05,7220,Cascaded,2027,5482.05,7220
D0,DL/DL,PHL,4.2,,DL,DL,,PHL,,65.77,4139,6293,69.06,5.00%,0.005375464297773968,4345.95,6293,Cascaded,2027,4345.95,6293
D0,DL/DL,PHX,4.2,,DL,DL,,PHX,,70.75,7466,10552,74.29,5.00%,0.009696355749499987,7839.3,10552,Cascaded,2027,7839.3,10552
D0,DL/DL,PIT,4.2,,DL,DL,,PIT,,72.27,2348,3249,75.88,5.00%,0.0030494298553209176,2465.4,3249,Cascaded,2027,2465.4,3249
D0,DL/DL,PLS,4.2,,DL,DL,,PLS,,84.29,633,751,88.5,5.00%,0.0008220992753058521,664.65,751,Cascaded,2027,664.65,751
D0,DL/DL,PNS,4.2,,DL,DL,,PNS,,80.72,2261,2801,84.76,5.00%,0.0029364399075300657,2374.05,2801,Cascaded,2027,2374.05,2801
D0,DL/DL,POP,4.2,,DL,DL,,POP,,80.92,106,131,84.96,5.00%,0.00013766591340034806,111.3,131,Cascaded,2027,111.3,131
D0,DL/DL,PPT,4.2,,DL,DL,,PPT,,66.67,2,3,70.0,5.00%,2.5974700641575104e-06,2.1,3,Cascaded,2027,2.1,3
D0,DL/DL,PRG,4.2,,DL,DL,,PRG,,63.82,97,152,67.01,5.00%,0.00012597729811163926,101.85,152,Cascaded,2027,101.85,152
D0,DL/DL,PSC,4.2,,DL,DL,,PSC,,90.48,532,588,95.0,5.00%,0.0006909270370658978,558.6,588,Cascaded,2027,558.6,588
D0,DL/DL,PSP,4.2,,DL,DL,,PSP,,60.26,467,775,63.27,5.00%,0.0006065092599807787,490.35,775,Cascaded,2027,490.35,775
D0,DL/DL,PTY,4.2,,DL,DL,,PTY,,75.68,308,407,79.46,5.00%,0.0004000103898802566,323.4,407,Cascaded,2027,323.4,407
D0,DL/DL,PUJ,4.2,,DL,DL,,PUJ,,62.33,1304,2092,65.45,5.00%,0.001693550481830697,1369.2,2092,Cascaded,2027,1369.2,2092
D0,DL/DL,PVD,4.2,,DL,DL,,PVD,,64.58,793,1228,67.81,5.00%,0.001029896880438453,832.65,1228,Cascaded,2027,832.65,1228
D0,DL/DL,PVG,4.2,,DL,DL,,PVG,,69.67,604,867,73.15,5.00%,0.0007844359593755682,634.2,867,Cascaded,2027,634.2,867
D0,DL/DL,PVR,4.2,,DL,DL,,PVR,,79.19,1119,1413,83.15,5.00%,0.001453284500896127,1174.95,1413,Cascaded,2027,1174.95,1413
D0,DL/DL,PWM,4.2,,DL,DL,,PWM,,60.72,705,1161,63.76,5.00%,0.0009156081976155225,740.25,1161,Cascaded,2027,740.25,1161
D0,DL/DL,RAK,4.2,,DL,DL,,RAK,,65.0,65,100,68.25,5.00%,8.44177770851191e-05,68.25,100,Cascaded,2027,68.25,100
D0,DL/DL,RAP,4.2,,DL,DL,,RAP,,53.33,8,15,56.0,5.00%,1.0389880256630042e-05,8.4,15,Cascaded,2027,8.4,15
D0,DL/DL,RDU,4.2,,DL,DL,,RDU,,68.97,8187,11870,72.42,5.00%,0.01063274370762877,8596.35,11870,Cascaded,2027,8596.35,11870
D0,DL/DL,RIC,4.2,,DL,DL,,RIC,,73.74,2100,2848,77.42,5.00%,0.002727343567365386,2205.0,2848,Cascaded,2027,2205.0,2848
D0,DL/DL,RNO,4.2,,DL,DL,,RNO,,69.17,774,1119,72.63,5.00%,0.0010052209148289565,812.7,1119,Cascaded,2027,812.7,1119
D0,DL/DL,ROA,4.2,,DL,DL,,ROA,,85.63,304,355,89.92,5.00%,0.0003948154497519416,319.2,355,Cascaded,2027,319.2,355
D0,DL/DL,ROC,4.2,,DL,DL,,ROC,,51.77,555,1072,54.36,5.00%,0.0007207979428037091,582.75,1072,Cascaded,2027,582.75,1072
D0,DL/DL,RSW,4.2,,DL,DL,,RSW,,70.08,5205,7427,73.59,5.00%,0.006759915841969921,5465.25,7427,Cascaded,2027,5465.25,7427
D0,DL/DL,RTB,4.2,,DL,DL,,RTB,,67.09,53,79,70.44,5.00%,6.883295670017403e-05,55.65,79,Cascaded,2027,55.65,79
D0,DL/DL,SAL,4.2,,DL,DL,,SAL,,69.53,251,361,73.01,5.00%,0.0003259824930517676,263.55,361,Cascaded,2027,263.55,361
D0,DL/DL,SAN,4.2,,DL,DL,,SAN,,69.56,6589,9473,73.03,5.00%,0.00855736512636692,6918.45,9473,Cascaded,2027,6918.45,9473
D0,DL/DL,SAP,4.2,,DL,DL,,SAP,,55.83,201,360,58.63,5.00%,0.0002610457414478298,211.05,360,Cascaded,2027,211.05,360
D0,DL/DL,SAT,4.2,,DL,DL,,SAT,,72.04,4849,6731,75.64,5.00%,0.006297566170549884,5091.45,6731,Cascaded,2027,5091.45,6731
D0,DL/DL,SAV,4.2,,DL,DL,,SAV,,70.55,2571,3644,74.08,5.00%,0.0033390477674744797,2699.55,3644,Cascaded,2027,2699.55,3644
D0,DL/DL,SBA,4.2,,DL,DL,,SBA,,67.29,253,376,70.65,5.00%,0.0003285799631159251,265.65,376,Cascaded,2027,265.65,376
D0,DL/DL,SCL,4.2,,DL,DL,,SCL,,76.83,315,410,80.67,5.00%,0.00040910153510480794,330.75,410,Cascaded,2027,330.75,410
D0,DL/DL,SDF,4.2,,DL,DL,,SDF,,78.55,2076,2643,82.47,5.00%,0.002696173926595496,2179.8,2643,Cascaded,2027,2179.8,2643
D0,DL/DL,SDQ,4.2,,DL,DL,,SDQ,,58.54,840,1435,61.46,5.00%,0.0010909374269461544,882.0,1435,Cascaded,2027,882.0,1435
D0,DL/DL,SEA,4.2,,DL,DL,,SEA,,65.15,22939,35212,68.4,5.00%,0.029791682900854568,24085.95,35212,Cascaded,2027,24085.95,35212
D0,DL/DL,SFO,4.2,,DL,DL,,SFO,,61.41,8301,13517,64.48,5.00%,0.010780799501285748,8716.05,13517,Cascaded,2027,8716.05,13517
D0,DL/DL,SGF,4.2,,DL,DL,,SGF,,51.5,240,466,54.08,5.00%,0.00031169640769890126,252.0,466,Cascaded,2027,252.0,466
D0,DL/DL,SHV,4.2,,DL,DL,,SHV,,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,DL/DL,SJC,4.2,,DL,DL,,SJC,,80.58,2158,2678,84.61,5.00%,0.002802670199225954,2265.9,2678,Cascaded,2027,2265.9,2678
D0,DL/DL,SJD,4.2,,DL,DL,,SJD,,66.9,1364,2039,70.24,5.00%,0.0017714745837554221,1432.2,2039,Cascaded,2027,1432.2,2039
D0,DL/DL,SJO,4.2,,DL,DL,,SJO,,65.87,384,583,69.16,5.00%,0.0004987142523182421,403.2,583,Cascaded,2027,403.2,583
D0,DL/DL,SJU,4.2,,DL,DL,,SJU,,73.27,2621,3577,76.94,5.00%,0.0034039845190784175,2752.05,3577,Cascaded,2027,2752.05,3577
D0,DL/DL,SKB,4.2,,DL,DL,,SKB,,46.3,25,54,48.61,5.00%,3.2468375801968884e-05,26.25,54,Cascaded,2027,26.25,54
D0,DL/DL,SLC,4.2,,DL,DL,,SLC,,68.16,38891,57057,71.57,5.00%,0.050509104132574874,40835.55,57057,Cascaded,2027,40835.55,57057
D0,DL/DL,SMF,4.2,,DL,DL,,SMF,,80.58,2780,3450,84.61,5.00%,0.0036104833891789398,2919.0,3450,Cascaded,2027,2919.0,3450
D0,DL/DL,SNA,4.2,,DL,DL,,SNA,,64.61,2943,4555,67.84,5.00%,0.0038221771994077767,3090.15,4555,Cascaded,2027,3090.15,4555
D0,DL/DL,SNN,4.2,,DL,DL,,SNN,,78.57,88,112,82.5,5.00%,0.00011428868282293047,92.4,112,Cascaded,2027,92.4,112
D0,DL/DL,SRQ,4.2,,DL,DL,,SRQ,,71.83,2333,3248,75.42,5.00%,0.003029948829839736,2449.65,3248,Cascaded,2027,2449.65,3248
D0,DL/DL,STI,4.2,,DL,DL,,STI,,67.61,720,1065,70.99,5.00%,0.0009350892230967038,756.0,1065,Cascaded,2027,756.0,1065
D0,DL/DL,STL,4.2,,DL,DL,,STL,,78.14,4090,5234,82.05,5.00%,0.005311826281202109,4294.5,5234,Cascaded,2027,4294.5,5234
D0,DL/DL,STT,4.2,,DL,DL,,STT,,64.03,673,1051,67.24,5.00%,0.0008740486765890023,706.65,1051,Cascaded,2027,706.65,1051
D0,DL/DL,STX,4.2,,DL,DL,,STX,,36.07,44,122,37.87,5.00%,5.7144341411465234e-05,46.2,122,Cascaded,2027,46.2,122
D0,DL/DL,SXM,4.2,,DL,DL,,SXM,,52.64,279,530,55.27,5.00%,0.0003623470739499727,292.95,530,Cascaded,2027,292.95,530
D0,DL/DL,SYD,4.2,,DL,DL,,SYD,,70.6,293,415,74.13,5.00%,0.0003805293643990753,307.65,415,Cascaded,2027,307.65,415
D0,DL/DL,SYR,4.2,,DL,DL,,SYR,,73.94,1024,1385,77.63,5.00%,0.0013299046728486453,1075.2,1385,Cascaded,2027,1075.2,1385
D0,DL/DL,TLH,4.2,,DL,DL,,TLH,,76.74,1422,1853,80.58,5.00%,0.00184680121561599,1493.1,1853,Cascaded,2027,1493.1,1853
D0,DL/DL,TLV,4.2,,DL,DL,,TLV,,57.63,136,236,60.51,5.00%,0.00017662796436271073,142.8,236,Cascaded,2027,142.8,236
D0,DL/DL,TPA,4.2,,DL,DL,,TPA,,64.73,9002,13907,67.97,5.00%,0.011691212758772955,9452.1,13907,Cascaded,2027,9452.1,13907
D0,DL/DL,TPE,4.2,,DL,DL,,TPE,,69.17,249,360,72.62,5.00%,0.00032338502298761006,261.45,360,Cascaded,2027,261.45,360
D0,DL/DL,TQO,4.2,,DL,DL,,TQO,,82.12,271,330,86.23,5.00%,0.0003519571936933427,284.55,330,Cascaded,2027,284.55,330
D0,DL/DL,TRI,4.2,,DL,DL,,TRI,,66.41,255,384,69.73,5.00%,0.0003311774331800826,267.75,384,Cascaded,2027,267.75,384
D0,DL/DL,TUL,4.2,,DL,DL,,TUL,,73.23,1130,1543,76.9,5.00%,0.0014675705862489934,1186.5,1543,Cascaded,2027,1186.5,1543
D0,DL/DL,TUS,4.2,,DL,DL,,TUS,,79.12,864,1092,83.08,5.00%,0.0011221070677160446,907.2,1092,Cascaded,2027,907.2,1092
D0,DL/DL,TVC,4.2,,DL,DL,,TVC,,68.89,310,450,72.33,5.00%,0.00040260785994441416,325.5,450,Cascaded,2027,325.5,450
D0,DL/DL,TYS,4.2,,DL,DL,,TYS,,72.61,1217,1676,76.24,5.00%,0.0015805605340398453,1277.85,1676,Cascaded,2027,1277.85,1676
D0,DL/DL,UIO,4.2,,DL,DL,,UIO,,66.39,241,363,69.71,5.00%,0.00031299514273098,253.05,363,Cascaded,2027,253.05,363
D0,DL/DL,UVF,4.2,,DL,DL,,UVF,,73.28,266,363,76.94,5.00%,0.0003454635185329489,279.3,363,Cascaded,2027,279.3,363
D0,DL/DL,VCE,4.2,,DL,DL,,VCE,,70.02,376,537,73.52,5.00%,0.000488324372061612,394.8,537,Cascaded,2027,394.8,537
D0,DL/DL,VPS,4.2,,DL,DL,,VPS,,70.53,1857,2633,74.05,5.00%,0.0024117509545702486,1949.85,2633,Cascaded,2027,1949.85,2633
D0,DL/DL,XNA,4.2,,DL,DL,,XNA,,73.26,285,389,76.93,5.00%,0.0003701394841424453,299.25,389,Cascaded,2027,299.25,389
D0,DL/DL,YUL,4.2,,DL,DL,,YUL,,73.63,723,982,77.31,5.00%,0.0009389854281929401,759.15,982,Cascaded,2027,759.15,982
D0,DL/DL,YVR,4.2,,DL,DL,,YVR,,75.76,500,660,79.55,5.00%,0.0006493675160393777,525.0,660,Cascaded,2027,525.0,660
D0,DL/DL,YYC,4.2,,DL,DL,,YYC,,68.25,387,567,71.67,5.00%,0.0005026104574144783,406.35,567,Cascaded,2027,406.35,567
D0,DL/DL,YYZ,4.2,,DL,DL,,YYZ,,61.62,1063,1725,64.7,5.00%,0.001380555339099717,1116.15,1725,Cascaded,2027,1116.15,1725
D0,DL/DL,ZRH,4.2,,DL,DL,,ZRH,,60.56,301,497,63.59,5.00%,0.00039091924465570535,316.05,497,Cascaded,2027,316.05,497
D0,DC/9E/ABE,Unifi,5.2,,DC,9E,,ABE,Unifi,67.44,698,1035,70.81,5.00%,1.0,732.9,1035,Cascaded,2027,732.9,1035
D0,DC/9E/ABY,Menzies Aviation,5.2,,DC,9E,,ABY,Menzies Aviation,76.24,414,543,80.06,5.00%,1.0,434.7,543,Cascaded,2027,434.7,543
D0,DC/9E/AEX,Unifi,5.2,,DC,9E,,AEX,Unifi,74.14,751,1013,77.84,5.00%,1.0,788.55,1013,Cascaded,2027,788.5500000000001,1013
D0,DC/9E/AGS,Unifi,5.2,,DC,9E,,AGS,Unifi,69.74,1270,1821,73.23,5.00%,1.0,1333.5,1821,Cascaded,2027,1333.5,1821
D0,DC/9E/ALB,Delta,5.2,,DC,9E,,ALB,Delta,78.87,627,795,82.81,5.00%,1.0,658.35,795,Cascaded,2027,658.35,795
D0,DC/9E/ATL,Delta,5.2,,DC,9E,,ATL,Delta,67.06,22163,33048,70.42,5.00%,1.0,23271.15,33048,Cascaded,2027,23271.15,33048
D0,DC/9E/ATW,Unifi,5.2,,DC,9E,,ATW,Unifi,68.18,30,44,71.59,5.00%,1.0,31.5,44,Cascaded,2027,31.5,44
D0,DC/9E/AUS,Delta,5.2,,DC,9E,,AUS,Delta,69.19,732,1058,72.65,5.00%,1.0,768.6,1058,Cascaded,2027,768.6,1058
D0,DC/9E/AVL,Unifi,5.2,,DC,9E,,AVL,Unifi,64.94,650,1001,68.18,5.00%,1.0,682.5,1001,Cascaded,2027,682.5,1001
D0,DC/9E/AZO,Unifi,5.2,,DC,9E,,AZO,Unifi,59.46,22,37,62.43,5.00%,1.0,23.1,37,Cascaded,2027,23.1,37
D0,DC/9E/BGM,Menzies Aviation,5.2,,DC,9E,,BGM,Menzies Aviation,23.08,3,13,24.23,5.00%,1.0,3.15,13,Cascaded,2027,3.15,13
D0,DC/9E/BGR,Unifi,5.2,,DC,9E,,BGR,Unifi,77.93,939,1205,81.82,5.00%,1.0,985.95,1205,Cascaded,2027,985.95,1205
D0,DC/9E/BHM,Delta,5.2,,DC,9E,,BHM,Delta,70.41,1028,1460,73.93,5.00%,1.0,1079.4,1460,Cascaded,2027,1079.4,1460
D0,DC/9E/BIS,Unifi,5.2,,DC,9E,,BIS,Unifi,72.44,510,704,76.07,5.00%,1.0,535.5,704,Cascaded,2027,535.5,704
D0,DC/9E/BMI,Unifi,5.2,,DC,9E,,BMI,Unifi,74.39,488,656,78.11,5.00%,1.0,512.4,656,Cascaded,2027,512.4,656
D0,DC/9E/BNA,Delta,5.2,,DC,9E,,BNA,Delta,67.86,1712,2523,71.25,5.00%,1.0,1797.6,2523,Cascaded,2027,1797.6000000000001,2523
D0,DC/9E/BQK,Menzies Aviation,5.2,,DC,9E,,BQK,Menzies Aviation,72.27,761,1053,75.88,5.00%,1.0,799.05,1053,Cascaded,2027,799.0500000000001,1053
D0,DC/9E/BTR,Unifi,5.2,,DC,9E,,BTR,Unifi,59.46,393,661,62.43,5.00%,1.0,412.65,661,Cascaded,2027,412.65000000000003,661
D0,DC/9E/BTV,Unifi,5.2,,DC,9E,,BTV,Unifi,76.86,1425,1854,80.7,5.00%,1.0,1496.25,1854,Cascaded,2027,1496.25,1854
D0,DC/9E/BUF,Unifi,5.2,,DC,9E,,BUF,Unifi,70.0,1547,2210,73.5,5.00%,1.0,1624.35,2210,Cascaded,2027,1624.3500000000001,2210
D0,DC/9E/BWI,Delta,5.2,,DC,9E,,BWI,Delta,100.0,2,2,105.0,5.00%,1.0,2.1,2,Cascaded,2027,2.1,2
D0,DC/9E/CAE,Delta,5.2,,DC,9E,,CAE,Delta,68.54,876,1278,71.97,5.00%,1.0,919.8,1278,Cascaded,2027,919.8000000000001,1278
D0,DC/9E/CHA,Unifi,5.2,,DC,9E,,CHA,Unifi,68.37,1792,2621,71.79,5.00%,1.0,1881.6,2621,Cascaded,2027,1881.6000000000001,2621
D0,DC/9E/CHO,Unifi,5.2,,DC,9E,,CHO,Unifi,74.32,1320,1776,78.04,5.00%,1.0,1386.0,1776,Cascaded,2027,1386.0,1776
D0,DC/9E/CHS,Delta,5.2,,DC,9E,,CHS,Delta,69.48,1302,1874,72.95,5.00%,1.0,1367.1,1874,Cascaded,2027,1367.1000000000001,1874
D0,DC/9E/CID,Unifi,5.2,,DC,9E,,CID,Unifi,61.97,391,631,65.06,5.00%,1.0,410.55,631,Cascaded,2027,410.55,631
D0,DC/9E/CLE,Delta,5.2,,DC,9E,,CLE,Delta,67.33,2393,3554,70.7,5.00%,1.0,2512.65,3554,Cascaded,2027,2512.65,3554
D0,DC/9E/CLT,Delta,5.2,,DC,9E,,CLT,Delta,64.58,1415,2191,67.81,5.00%,1.0,1485.75,2191,Cascaded,2027,1485.75,2191
D0,DC/9E/CMH,Delta,5.2,,DC,9E,,CMH,Delta,67.2,791,1177,70.56,5.00%,1.0,830.55,1177,Cascaded,2027,830.5500000000001,1177
D0,DC/9E/CRW,Unifi,5.2,,DC,9E,,CRW,Unifi,68.99,723,1048,72.44,5.00%,1.0,759.15,1048,Cascaded,2027,759.15,1048
D0,DC/9E/CSG,Unifi,5.2,,DC,9E,,CSG,Unifi,63.36,434,685,66.53,5.00%,1.0,455.7,685,Cascaded,2027,455.7,685
D0,DC/9E/CVG,Delta,5.2,,DC,9E,,CVG,Delta,70.24,5093,7251,73.75,5.00%,1.0,5347.65,7251,Cascaded,2027,5347.650000000001,7251
D0,DC/9E/CWA,Unifi,5.2,,DC,9E,,CWA,Unifi,77.62,555,715,81.5,5.00%,1.0,582.75,715,Cascaded,2027,582.75,715
D0,DC/9E/DAY,Delta,5.2,,DC,9E,,DAY,Delta,73.45,83,113,77.12,5.00%,1.0,87.15,113,Cascaded,2027,87.15,113
D0,DC/9E/DCA,Delta,5.2,,DC,9E,,DCA,Delta,56.58,1230,2174,59.41,5.00%,1.0,1291.5,2174,Cascaded,2027,1291.5,2174
D0,DC/9E/DHN,Menzies Aviation,5.2,,DC,9E,,DHN,Menzies Aviation,75.62,704,931,79.4,5.00%,1.0,739.2,931,Cascaded,2027,739.2,931
D0,DC/9E/DLH,Unifi,5.2,,DC,9E,,DLH,Unifi,78.24,205,262,82.16,5.00%,1.0,215.25,262,Cascaded,2027,215.25,262
D0,DC/9E/DSM,Unifi,5.2,,DC,9E,,DSM,Unifi,73.27,1974,2694,76.94,5.00%,1.0,2072.7,2694,Cascaded,2027,2072.7000000000003,2694
D0,DC/9E/DTW,Delta,5.2,,DC,9E,,DTW,Delta,60.02,1141,1901,63.02,5.00%,0.08080164294313434,1198.05,1901,Cascaded,2027,1198.0500000000002,1901
D0,DC/9E/DTW,Unifi,5.2,,DC,9E,,DTW,Unifi,67.32,12980,19282,70.68,5.00%,0.9191983570568657,13629.0,19282,Cascaded,2027,13629.000000000002,19282
D0,DC/9E/ECP,Unifi,5.2,,DC,9E,,ECP,Unifi,52.91,118,223,55.56,5.00%,1.0,123.9,223,Cascaded,2027,123.9,223
D0,DC/9E/ELH,Omega Aviation,5.2,,DC,9E,,ELH,Omega Aviation,61.62,122,198,64.7,5.00%,1.0,128.1,198,Cascaded,2027,128.1,198
D0,DC/9E/EVV,Unifi,5.2,,DC,9E,,EVV,Unifi,77.72,900,1158,81.61,5.00%,1.0,945.0,1158,Cascaded,2027,945.0,1158
D0,DC/9E/EWR,Delta,5.2,,DC,9E,,EWR,Delta,68.81,984,1430,72.25,5.00%,1.0,1033.2,1430,Cascaded,2027,1033.2,1430
D0,DC/9E/EYW,Unifi,5.2,,DC,9E,,EYW,Unifi,18.75,3,16,19.69,5.00%,1.0,3.15,16,Cascaded,2027,3.15,16
D0,DC/9E/FAR,Unifi,5.2,,DC,9E,,FAR,Unifi,65.21,343,526,68.47,5.00%,1.0,360.15,526,Cascaded,2027,360.15000000000003,526
D0,DC/9E/FAY,Unifi,5.2,,DC,9E,,FAY,Unifi,77.0,887,1152,80.85,5.00%,1.0,931.35,1152,Cascaded,2027,931.35,1152
D0,DC/9E/FLL,Delta,5.2,,DC,9E,,FLL,Delta,91.67,11,12,96.25,5.00%,1.0,11.55,12,Cascaded,2027,11.55,12
D0,DC/9E/FSD,Unifi,5.2,,DC,9E,,FSD,Unifi,66.6,337,506,69.93,5.00%,1.0,353.85,506,Cascaded,2027,353.85,506
D0,DC/9E/FWA,Unifi,5.2,,DC,9E,,FWA,Unifi,68.82,256,372,72.26,5.00%,1.0,268.8,372,Cascaded,2027,268.8,372
D0,DC/9E/GFK,Unifi,5.2,,DC,9E,,GFK,Unifi,71.78,117,163,75.37,5.00%,1.0,122.85,163,Cascaded,2027,122.85000000000001,163
D0,DC/9E/GGT,Omega Aviation,5.2,,DC,9E,,GGT,Omega Aviation,69.47,91,131,72.94,5.00%,1.0,95.55,131,Cascaded,2027,95.55,131
D0,DC/9E/GNV,Unifi,5.2,,DC,9E,,GNV,Unifi,70.87,90,127,74.41,5.00%,1.0,94.5,127,Cascaded,2027,94.5,127
D0,DC/9E/GPT,Unifi,5.2,,DC,9E,,GPT,Unifi,56.0,14,25,58.8,5.00%,1.0,14.7,25,Cascaded,2027,14.700000000000001,25
D0,DC/9E/GRB,Delta,5.2,,DC,9E,,GRB,Delta,80.48,437,543,84.5,5.00%,1.0,458.85,543,Cascaded,2027,458.85,543
D0,DC/9E/GRR,Delta,5.2,,DC,9E,,GRR,Delta,68.38,677,990,71.8,5.00%,1.0,710.85,990,Cascaded,2027,710.85,990
D0,DC/9E/GSO,Delta,5.2,,DC,9E,,GSO,Delta,70.91,707,997,74.46,5.00%,1.0,742.35,997,Cascaded,2027,742.35,997
D0,DC/9E/GSP,Delta,5.2,,DC,9E,,GSP,Delta,69.21,980,1416,72.67,5.00%,1.0,1029.0,1416,Cascaded,2027,1029.0,1416
