KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,Mo_Nb,frst_flt_ind,dom_int,vendor,station,fleet,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,Goal_Num,Goal_Den,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/DL/DL/3/Not First Flight/D/Delta,LAS,8.0,sys,DL,DL,3,Not First Flight,D,Delta,LAS,,69.07,784,1135,72.53,5.00%,0.020227560050568902,823.2,1135,Cascaded,2027,823.2,1135
D0,sys/DL/DL/3/Not First Flight/D/Delta,LAX,8.0,sys,DL,DL,3,Not First Flight,D,Delta,LAX,,67.7,1633,2412,71.09,5.00%,0.04213214995226915,1714.65,2412,Cascaded,2027,1714.65,2412
D0,sys/DL/DL/3/Not First Flight/D/Delta,LEX,8.0,sys,DL,DL,3,Not First Flight,D,Delta,LEX,,80.46,70,87,84.48,5.00%,0.0018060321473722233,73.5,87,Cascaded,2027,73.50000000000001,87
D0,sys/DL/DL/3/Not First Flight/D/Delta,LGA,8.0,sys,DL,DL,3,Not First Flight,D,Delta,LGA,,48.69,722,1483,51.12,5.00%,0.018627931577182073,758.1,1483,Cascaded,2027,758.1000000000001,1483
D0,sys/DL/DL/3/Not First Flight/D/Delta,LIT,8.0,sys,DL,DL,3,Not First Flight,D,Delta,LIT,,66.67,94,141,70.0,5.00%,0.0024252431693284142,98.7,141,Cascaded,2027,98.70000000000002,141
D0,sys/DL/DL/3/Not First Flight/D/Delta,MCI,8.0,sys,DL,DL,3,Not First Flight,D,Delta,MCI,,65.98,225,341,69.28,5.00%,0.005805103330839289,236.25,341,Cascaded,2027,236.25000000000003,341
D0,sys/DL/DL/3/Not First Flight/D/Delta,MCO,8.0,sys,DL,DL,3,Not First Flight,D,Delta,MCO,,49.61,759,1530,52.09,5.00%,0.019582548569364536,796.95,1530,Cascaded,2027,796.95,1530
D0,sys/DL/DL/3/Not First Flight/D/Delta,MDW,8.0,sys,DL,DL,3,Not First Flight,D,Delta,MDW,,63.95,55,86,67.15,5.00%,0.0014190252586496039,57.75,86,Cascaded,2027,57.75000000000001,86
D0,sys/DL/DL/3/Not First Flight/D/Delta,MEM,8.0,sys,DL,DL,3,Not First Flight,D,Delta,MEM,,62.15,133,214,65.26,5.00%,0.003431461080007224,139.65,214,Cascaded,2027,139.65,214
D0,sys/DL/DL/3/Not First Flight/D/Delta,MIA,8.0,sys,DL,DL,3,Not First Flight,D,Delta,MIA,,45.63,371,813,47.92,5.00%,0.009571970381072784,389.55,813,Cascaded,2027,389.55000000000007,813
D0,sys/DL/DL/3/Not First Flight/D/Delta,MKE,8.0,sys,DL,DL,3,Not First Flight,D,Delta,MKE,,70.25,111,158,73.77,5.00%,0.0028638509765473827,116.55,158,Cascaded,2027,116.55000000000001,158
D0,sys/DL/DL/3/Not First Flight/D/Delta,MLB,8.0,sys,DL,DL,3,Not First Flight,D,Delta,MLB,,67.03,61,91,70.38,5.00%,0.0015738280141386516,64.05,91,Cascaded,2027,64.05000000000001,91
D0,sys/DL/DL/3/Not First Flight/D/Delta,MOB,8.0,sys,DL,DL,3,Not First Flight,D,Delta,MOB,,72.73,24,33,76.36,5.00%,0.0006192110219561908,25.2,33,Cascaded,2027,25.200000000000003,33
D0,sys/DL/DL/3/Not First Flight/D/Delta,MSN,8.0,sys,DL,DL,3,Not First Flight,D,Delta,MSN,,73.02,46,63,76.67,5.00%,0.0011868211254160324,48.3,63,Cascaded,2027,48.300000000000004,63
D0,sys/DL/DL/3/Not First Flight/D/Delta,MSP,8.0,sys,DL,DL,3,Not First Flight,D,Delta,MSP,,64.57,2555,3957,67.8,5.00%,0.06592017337908615,2682.75,3957,Cascaded,2027,2682.7500000000005,3957
D0,sys/DL/DL/3/Not First Flight/D/Delta,MSY,8.0,sys,DL,DL,3,Not First Flight,D,Delta,MSY,,62.59,353,564,65.72,5.00%,0.00910756211460564,370.65,564,Cascaded,2027,370.65000000000003,564
D0,sys/DL/DL/3/Not First Flight/D/Delta,OGG,8.0,sys,DL,DL,3,Not First Flight,D,Delta,OGG,,70.64,77,109,74.17,5.00%,0.0019866353621094453,80.85,109,Cascaded,2027,80.85000000000001,109
D0,sys/DL/DL/3/Not First Flight/D/Delta,OKC,8.0,sys,DL,DL,3,Not First Flight,D,Delta,OKC,,71.11,64,90,74.67,5.00%,0.0016512293918831756,67.2,90,Cascaded,2027,67.2,90
D0,sys/DL/DL/3/Not First Flight/D/Delta,ONT,8.0,sys,DL,DL,3,Not First Flight,D,Delta,ONT,,71.43,70,98,75.0,5.00%,0.0018060321473722233,73.5,98,Cascaded,2027,73.50000000000001,98
D0,sys/DL/DL/3/Not First Flight/D/Delta,ORD,8.0,sys,DL,DL,3,Not First Flight,D,Delta,ORD,,48.11,204,424,50.52,5.00%,0.0052632936866276216,214.2,424,Cascaded,2027,214.20000000000002,424
D0,sys/DL/DL/3/Not First Flight/D/Delta,ORF,8.0,sys,DL,DL,3,Not First Flight,D,Delta,ORF,,58.02,76,131,60.92,5.00%,0.001960834902861271,79.8,131,Cascaded,2027,79.80000000000001,131
D0,sys/DL/DL/3/Not First Flight/D/Delta,PDX,8.0,sys,DL,DL,3,Not First Flight,D,Delta,PDX,,77.19,291,377,81.05,5.00%,0.007507933641218814,305.55,377,Cascaded,2027,305.55,377
D0,sys/DL/DL/3/Not First Flight/D/Delta,PHL,8.0,sys,DL,DL,3,Not First Flight,D,Delta,PHL,,63.38,225,355,66.55,5.00%,0.005805103330839289,236.25,355,Cascaded,2027,236.25000000000003,355
D0,sys/DL/DL/3/Not First Flight/D/Delta,PHX,8.0,sys,DL,DL,3,Not First Flight,D,Delta,PHX,,68.56,482,703,71.99,5.00%,0.012435821357620166,506.1,703,Cascaded,2027,506.1000000000001,703
D0,sys/DL/DL/3/Not First Flight/D/Delta,PIT,8.0,sys,DL,DL,3,Not First Flight,D,Delta,PIT,,66.86,117,175,70.2,5.00%,0.0030186537320364302,122.85,175,Cascaded,2027,122.85000000000001,175
D0,sys/DL/DL/3/Not First Flight/D/Delta,PNS,8.0,sys,DL,DL,3,Not First Flight,D,Delta,PNS,,76.19,128,168,80.0,5.00%,0.003302458783766351,134.4,168,Cascaded,2027,134.4,168
D0,sys/DL/DL/3/Not First Flight/D/Delta,PVD,8.0,sys,DL,DL,3,Not First Flight,D,Delta,PVD,,58.33,35,60,61.25,5.00%,0.0009030160736861117,36.75,60,Cascaded,2027,36.75000000000001,60
D0,sys/DL/DL/3/Not First Flight/D/Delta,RDU,8.0,sys,DL,DL,3,Not First Flight,D,Delta,RDU,,62.01,382,616,65.11,5.00%,0.009855775432802704,401.1,616,Cascaded,2027,401.1,616
D0,sys/DL/DL/3/Not First Flight/D/Delta,RIC,8.0,sys,DL,DL,3,Not First Flight,D,Delta,RIC,,66.67,86,129,70.0,5.00%,0.0022188394953430173,90.3,129,Cascaded,2027,90.30000000000001,129
D0,sys/DL/DL/3/Not First Flight/D/Delta,RSW,8.0,sys,DL,DL,3,Not First Flight,D,Delta,RSW,,56.33,365,648,59.14,5.00%,0.009417167625583735,383.25,648,Cascaded,2027,383.25000000000006,648
D0,sys/DL/DL/3/Not First Flight/D/Delta,SAN,8.0,sys,DL,DL,3,Not First Flight,D,Delta,SAN,,70.96,408,575,74.5,5.00%,0.010526587373255243,428.4,575,Cascaded,2027,428.40000000000003,575
D0,sys/DL/DL/3/Not First Flight/D/Delta,SAT,8.0,sys,DL,DL,3,Not First Flight,D,Delta,SAT,,78.47,277,353,82.39,5.00%,0.007146727211744369,290.85,353,Cascaded,2027,290.85,353
D0,sys/DL/DL/3/Not First Flight/D/Delta,SAV,8.0,sys,DL,DL,3,Not First Flight,D,Delta,SAV,,57.26,138,241,60.12,5.00%,0.003560463376248097,144.9,241,Cascaded,2027,144.9,241
D0,sys/DL/DL/3/Not First Flight/D/Delta,SDF,8.0,sys,DL,DL,3,Not First Flight,D,Delta,SDF,,65.91,87,132,69.2,5.00%,0.0022446399545911918,91.35,132,Cascaded,2027,91.35000000000001,132
D0,sys/DL/DL/3/Not First Flight/D/Delta,SEA,8.0,sys,DL,DL,3,Not First Flight,D,Delta,SEA,,56.54,1171,2071,59.37,5.00%,0.030212337779612478,1229.55,2071,Cascaded,2027,1229.5500000000002,2071
D0,sys/DL/DL/3/Not First Flight/D/Delta,SFO,8.0,sys,DL,DL,3,Not First Flight,D,Delta,SFO,,61.52,486,790,64.59,5.00%,0.012539023194612864,510.3,790,Cascaded,2027,510.30000000000007,790
D0,sys/DL/DL/3/Not First Flight/D/Delta,SJC,8.0,sys,DL,DL,3,Not First Flight,D,Delta,SJC,,83.52,152,182,87.69,5.00%,0.003921669805722542,159.6,182,Cascaded,2027,159.60000000000002,182
D0,sys/DL/DL/3/Not First Flight/D/Delta,SJU,8.0,sys,DL,DL,3,Not First Flight,D,Delta,SJU,,62.45,163,261,65.57,5.00%,0.004205474857452463,171.15,261,Cascaded,2027,171.15000000000003,261
D0,sys/DL/DL/3/Not First Flight/D/Delta,SLC,8.0,sys,DL,DL,3,Not First Flight,D,Delta,SLC,,68.67,2804,4083,72.11,5.00%,0.07234448773188162,2944.2,4083,Cascaded,2027,2944.2000000000003,4083
D0,sys/DL/DL/3/Not First Flight/D/Delta,SMF,8.0,sys,DL,DL,3,Not First Flight,D,Delta,SMF,,75.76,125,165,79.55,5.00%,0.003225057406021827,131.25,165,Cascaded,2027,131.25,165
D0,sys/DL/DL/3/Not First Flight/D/Delta,SNA,8.0,sys,DL,DL,3,Not First Flight,D,Delta,SNA,,67.56,177,262,70.94,5.00%,0.004566681286926907,185.85,262,Cascaded,2027,185.85000000000002,262
D0,sys/DL/DL/3/Not First Flight/D/Delta,SRQ,8.0,sys,DL,DL,3,Not First Flight,D,Delta,SRQ,,58.58,157,268,61.51,5.00%,0.004050672101963415,164.85,268,Cascaded,2027,164.85000000000002,268
D0,sys/DL/DL/3/Not First Flight/D/Delta,STL,8.0,sys,DL,DL,3,Not First Flight,D,Delta,STL,,70.35,159,226,73.87,5.00%,0.004102273020459764,166.95,226,Cascaded,2027,166.95000000000002,226
D0,sys/DL/DL/3/Not First Flight/D/Delta,SYR,8.0,sys,DL,DL,3,Not First Flight,D,Delta,SYR,,76.67,46,60,80.5,5.00%,0.0011868211254160324,48.3,60,Cascaded,2027,48.300000000000004,60
D0,sys/DL/DL/3/Not First Flight/D/Delta,TLH,8.0,sys,DL,DL,3,Not First Flight,D,Delta,TLH,,65.22,90,138,68.48,5.00%,0.0023220413323357158,94.5,138,Cascaded,2027,94.50000000000001,138
D0,sys/DL/DL/3/Not First Flight/D/Delta,TPA,8.0,sys,DL,DL,3,Not First Flight,D,Delta,TPA,,58.69,581,990,61.62,5.00%,0.014990066823189452,610.05,990,Cascaded,2027,610.0500000000001,990
D0,sys/DL/DL/3/Not First Flight/D/Delta,TUS,8.0,sys,DL,DL,3,Not First Flight,D,Delta,TUS,,73.91,85,115,77.61,5.00%,0.0021930390360948423,89.25,115,Cascaded,2027,89.25000000000001,115
D0,sys/DL/DL/3/Not First Flight/D/Delta,TYS,8.0,sys,DL,DL,3,Not First Flight,D,Delta,TYS,,69.77,60,86,73.26,5.00%,0.001548027554890477,63.0,86,Cascaded,2027,63.00000000000001,86
D0,sys/DL/DL/3/Not First Flight/D/GAT,BUR,8.0,sys,DL,DL,3,Not First Flight,D,GAT,BUR,,61.11,33,54,64.17,5.00%,1.0,34.65,54,Cascaded,2027,34.650000000000006,54
D0,sys/DL/DL/3/Not First Flight/D/GCG GROUND SERVICES LLC,STT,8.0,sys,DL,DL,3,Not First Flight,D,GCG GROUND SERVICES LLC,STT,,52.98,80,151,55.63,5.00%,1.0,84.0,151,Cascaded,2027,84.0,151
D0,sys/DL/DL/3/Not First Flight/D/Menzies Aviation,EGE,8.0,sys,DL,DL,3,Not First Flight,D,Menzies Aviation,EGE,,75.81,47,62,79.6,5.00%,0.5402298850574713,49.35,62,Cascaded,2027,49.35,62
D0,sys/DL/DL/3/Not First Flight/D/Menzies Aviation,HDN,8.0,sys,DL,DL,3,Not First Flight,D,Menzies Aviation,HDN,,52.78,19,36,55.42,5.00%,0.21839080459770116,19.95,36,Cascaded,2027,19.950000000000003,36
D0,sys/DL/DL/3/Not First Flight/D/Menzies Aviation,MTJ,8.0,sys,DL,DL,3,Not First Flight,D,Menzies Aviation,MTJ,,71.43,20,28,75.0,5.00%,0.22988505747126436,21.0,28,Cascaded,2027,21.000000000000004,28
D0,sys/DL/DL/3/Not First Flight/D/Menzies Aviation,PSC,8.0,sys,DL,DL,3,Not First Flight,D,Menzies Aviation,PSC,,100.0,1,1,105.0,5.00%,0.011494252873563218,1.05,1,Cascaded,2027,1.05,1
D0,sys/DL/DL/3/Not First Flight/D/Unifi,ATW,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,ATW,,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/DL/3/Not First Flight/D/Unifi,AVL,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,AVL,,75.0,63,84,78.75,5.00%,0.04285714285714286,66.15,84,Cascaded,2027,66.15,84
D0,sys/DL/DL/3/Not First Flight/D/Unifi,BIS,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,BIS,,100.0,1,1,105.0,5.00%,0.0006802721088435374,1.05,1,Cascaded,2027,1.05,1
D0,sys/DL/DL/3/Not First Flight/D/Unifi,BTR,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,BTR,,72.55,37,51,76.18,5.00%,0.025170068027210883,38.85,51,Cascaded,2027,38.85,51
D0,sys/DL/DL/3/Not First Flight/D/Unifi,BTV,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,BTV,,0.0,0,3,0.0,0.00%,0.0,0.0,3,Cascaded,2027,0.0,3
D0,sys/DL/DL/3/Not First Flight/D/Unifi,BUF,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,BUF,,65.52,57,87,68.79,5.00%,0.03877551020408163,59.85,87,Cascaded,2027,59.85,87
D0,sys/DL/DL/3/Not First Flight/D/Unifi,CHA,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,CHA,,50.0,27,54,52.5,5.00%,0.018367346938775512,28.35,54,Cascaded,2027,28.35,54
D0,sys/DL/DL/3/Not First Flight/D/Unifi,CHO,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,CHO,,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/DL/3/Not First Flight/D/Unifi,CID,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,CID,,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/DL/3/Not First Flight/D/Unifi,DAL,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,DAL,,70.54,79,112,74.06,5.00%,0.05374149659863946,82.95,112,Cascaded,2027,82.95,112
D0,sys/DL/DL/3/Not First Flight/D/Unifi,DSM,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,DSM,,70.49,43,61,74.02,5.00%,0.029251700680272108,45.15,61,Cascaded,2027,45.15,61
D0,sys/DL/DL/3/Not First Flight/D/Unifi,ECP,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,ECP,,67.65,92,136,71.03,5.00%,0.06258503401360545,96.6,136,Cascaded,2027,96.6,136
D0,sys/DL/DL/3/Not First Flight/D/Unifi,EYW,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,EYW,,67.78,61,90,71.17,5.00%,0.04149659863945578,64.05,90,Cascaded,2027,64.05,90
D0,sys/DL/DL/3/Not First Flight/D/Unifi,FAI,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,FAI,,56.67,17,30,59.5,5.00%,0.011564625850340135,17.85,30,Cascaded,2027,17.85,30
D0,sys/DL/DL/3/Not First Flight/D/Unifi,FAR,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,FAR,,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/DL/3/Not First Flight/D/Unifi,FCA,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,FCA,,52.94,18,34,55.59,5.00%,0.012244897959183673,18.9,34,Cascaded,2027,18.9,34
D0,sys/DL/DL/3/Not First Flight/D/Unifi,FSD,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,FSD,,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/DL/3/Not First Flight/D/Unifi,GEG,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,GEG,,57.39,66,115,60.26,5.00%,0.044897959183673466,69.3,115,Cascaded,2027,69.3,115
D0,sys/DL/DL/3/Not First Flight/D/Unifi,GNV,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,GNV,,60.44,55,91,63.46,5.00%,0.03741496598639456,57.75,91,Cascaded,2027,57.75,91
D0,sys/DL/DL/3/Not First Flight/D/Unifi,GPT,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,GPT,,67.47,56,83,70.84,5.00%,0.0380952380952381,58.8,83,Cascaded,2027,58.8,83
D0,sys/DL/DL/3/Not First Flight/D/Unifi,HPN,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,HPN,,37.93,11,29,39.83,5.00%,0.007482993197278911,11.55,29,Cascaded,2027,11.55,29
D0,sys/DL/DL/3/Not First Flight/D/Unifi,ICT,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,ICT,,58.06,36,62,60.97,5.00%,0.024489795918367346,37.8,62,Cascaded,2027,37.8,62
D0,sys/DL/DL/3/Not First Flight/D/Unifi,ILM,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,ILM,,69.7,23,33,73.18,5.00%,0.015646258503401362,24.15,33,Cascaded,2027,24.15,33
D0,sys/DL/DL/3/Not First Flight/D/Unifi,JAC,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,JAC,,78.12,75,96,82.03,5.00%,0.05102040816326531,78.75,96,Cascaded,2027,78.75,96
D0,sys/DL/DL/3/Not First Flight/D/Unifi,KOA,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,KOA,,64.63,53,82,67.87,5.00%,0.03605442176870748,55.65,82,Cascaded,2027,55.65,82
D0,sys/DL/DL/3/Not First Flight/D/Unifi,LGB,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,LGB,,80.65,25,31,84.68,5.00%,0.017006802721088437,26.25,31,Cascaded,2027,26.25,31
D0,sys/DL/DL/3/Not First Flight/D/Unifi,LIH,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,LIH,,77.59,45,58,81.47,5.00%,0.030612244897959183,47.25,58,Cascaded,2027,47.25,58
D0,sys/DL/DL/3/Not First Flight/D/Unifi,MDT,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,MDT,,47.27,26,55,49.64,5.00%,0.017687074829931974,27.3,55,Cascaded,2027,27.3,55
D0,sys/DL/DL/3/Not First Flight/D/Unifi,MSO,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,MSO,,68.29,28,41,71.71,5.00%,0.01904761904761905,29.4,41,Cascaded,2027,29.4,41
D0,sys/DL/DL/3/Not First Flight/D/Unifi,MYR,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,MYR,,77.12,91,118,80.97,5.00%,0.06190476190476191,95.55,118,Cascaded,2027,95.55,118
D0,sys/DL/DL/3/Not First Flight/D/Unifi,OMA,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,OMA,,67.42,60,89,70.79,5.00%,0.04081632653061224,63.0,89,Cascaded,2027,63.0,89
D0,sys/DL/DL/3/Not First Flight/D/Unifi,PSP,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,PSP,,51.54,67,130,54.12,5.00%,0.04557823129251701,70.35,130,Cascaded,2027,70.35,130
D0,sys/DL/DL/3/Not First Flight/D/Unifi,PWM,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,PWM,,20.0,1,5,21.0,5.00%,0.0006802721088435374,1.05,5,Cascaded,2027,1.05,5
D0,sys/DL/DL/3/Not First Flight/D/Unifi,RNO,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,RNO,,63.33,38,60,66.5,5.00%,0.02585034013605442,39.9,60,Cascaded,2027,39.9,60
D0,sys/DL/DL/3/Not First Flight/D/Unifi,ROA,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,ROA,,66.67,2,3,70.0,5.00%,0.0013605442176870747,2.1,3,Cascaded,2027,2.1,3
D0,sys/DL/DL/3/Not First Flight/D/Unifi,ROC,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,ROC,,50.82,31,61,53.36,5.00%,0.02108843537414966,32.55,61,Cascaded,2027,32.55,61
D0,sys/DL/DL/3/Not First Flight/D/Unifi,SGF,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,SGF,,40.74,11,27,42.78,5.00%,0.007482993197278911,11.55,27,Cascaded,2027,11.55,27
D0,sys/DL/DL/3/Not First Flight/D/Unifi,TUL,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,TUL,,70.59,60,85,74.12,5.00%,0.04081632653061224,63.0,85,Cascaded,2027,63.0,85
D0,sys/DL/DL/3/Not First Flight/D/Unifi,TVC,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,TVC,,0.0,0,1,0.0,0.00%,0.0,0.0,1,Cascaded,2027,0.0,1
D0,sys/DL/DL/3/Not First Flight/D/Unifi,VPS,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,VPS,,65.09,110,169,68.34,5.00%,0.07482993197278912,115.5,169,Cascaded,2027,115.5,169
D0,sys/DL/DL/3/Not First Flight/D/Unifi,XNA,8.0,sys,DL,DL,3,Not First Flight,D,Unifi,XNA,,50.0,5,10,52.5,5.00%,0.003401360544217687,5.25,10,Cascaded,2027,5.25,10
D0,sys/DL/DL/3/Not First Flight/D/Valley International Airport Ground Handling Services,HRL,8.0,sys,DL,DL,3,Not First Flight,D,Valley International Airport Ground Handling Services,HRL,,85.19,23,27,89.44,5.00%,1.0,24.15,27,Cascaded,2027,24.150000000000002,27
D0,sys/DL/DL/3/Not First Flight/D/WFS -Worldwide Flight Services,STX,8.0,sys,DL,DL,3,Not First Flight,D,WFS -Worldwide Flight Services,STX,,36.0,9,25,37.8,5.00%,1.0,9.45,25,Cascaded,2027,9.450000000000001,25
D0,sys/DL/DL/3/Not First Flight/I/2AS,DSS,8.0,sys,DL,DL,3,Not First Flight,I,2AS,DSS,,76.47,13,17,80.29,5.00%,1.0,13.65,17,Cascaded,2027,13.65,17
D0,sys/DL/DL/3/Not First Flight/I/AHS,FRA,8.0,sys,DL,DL,3,Not First Flight,I,AHS,FRA,,76.92,50,65,80.77,5.00%,1.0,52.5,65,Cascaded,2027,52.5,65
D0,sys/DL/DL/3/Not First Flight/I/ARRINDELL AVIATION SERVICES,SXM,8.0,sys,DL,DL,3,Not First Flight,I,ARRINDELL AVIATION SERVICES,SXM,,54.29,38,70,57.0,5.00%,1.0,39.9,70,Cascaded,2027,39.900000000000006,70
D0,sys/DL/DL/3/Not First Flight/I/ATA,VCE,8.0,sys,DL,DL,3,Not First Flight,I,ATA,VCE,,88.24,30,34,92.65,5.00%,1.0,31.5,34,Cascaded,2027,31.500000000000004,34
D0,"sys/DL/DL/3/Not First Flight/I/AVEESPRESS, S.A. DE C.V.",MZT,8.0,sys,DL,DL,3,Not First Flight,I,"AVEESPRESS, S.A. DE C.V.",MZT,,75.0,3,4,78.75,5.00%,1.0,3.15,4,Cascaded,2027,3.1500000000000004,4
D0,sys/DL/DL/3/Not First Flight/I/Aero Sphere A.S. Handling,SJO,8.0,sys,DL,DL,3,Not First Flight,I,Aero Sphere A.S. Handling,SJO,,62.5,25,40,65.62,5.00%,1.0,26.25,40,Cascaded,2027,26.25,40
D0,sys/DL/DL/3/Not First Flight/I/AeroDispatch,BZE,8.0,sys,DL,DL,3,Not First Flight,I,AeroDispatch,BZE,,81.4,35,43,85.47,5.00%,1.0,36.75,43,Cascaded,2027,36.75,43
D0,sys/DL/DL/3/Not First Flight/I/Air France,CDG,8.0,sys,DL,DL,3,Not First Flight,I,Air France,CDG,,52.7,156,296,55.34,5.00%,1.0,163.8,296,Cascaded,2027,163.8,296
D0,sys/DL/DL/3/Not First Flight/I/Air Handling Services Bonaire NV,BON,8.0,sys,DL,DL,3,Not First Flight,I,Air Handling Services Bonaire NV,BON,,66.67,8,12,70.0,5.00%,1.0,8.4,12,Cascaded,2027,8.4,12
D0,sys/DL/DL/3/Not First Flight/I/Air Support,SAL,8.0,sys,DL,DL,3,Not First Flight,I,Air Support,SAL,,61.29,19,31,64.35,5.00%,1.0,19.95,31,Cascaded,2027,19.950000000000003,31
D0,sys/DL/DL/3/Not First Flight/I/Airport Associates,KEF,8.0,sys,DL,DL,3,Not First Flight,I,Airport Associates,KEF,,66.67,2,3,70.0,5.00%,1.0,2.1,3,Cascaded,2027,2.1,3
D0,sys/DL/DL/3/Not First Flight/I/Airport Handling SpA,MXP,8.0,sys,DL,DL,3,Not First Flight,I,Airport Handling SpA,MXP,,68.06,49,72,71.46,5.00%,1.0,51.45,72,Cascaded,2027,51.45,72
D0,sys/DL/DL/3/Not First Flight/I/Airport Terminal Solutions (ATSG),MUC,8.0,sys,DL,DL,3,Not First Flight,I,Airport Terminal Solutions (ATSG),MUC,,90.32,28,31,94.84,5.00%,1.0,29.4,31,Cascaded,2027,29.400000000000002,31
D0,sys/DL/DL/3/Not First Flight/I/Alyzia,BRU,8.0,sys,DL,DL,3,Not First Flight,I,Alyzia,BRU,,64.29,9,14,67.5,5.00%,1.0,9.45,14,Cascaded,2027,9.450000000000001,14
D0,sys/DL/DL/3/Not First Flight/I/Antillean Flight Services NV,CUR,8.0,sys,DL,DL,3,Not First Flight,I,Antillean Flight Services NV,CUR,,70.97,22,31,74.52,5.00%,1.0,23.1,31,Cascaded,2027,23.1,31
D0,sys/DL/DL/3/Not First Flight/I/AviaPartner,NCE,8.0,sys,DL,DL,3,Not First Flight,I,AviaPartner,NCE,,100.0,3,3,105.0,5.00%,1.0,3.15,3,Cascaded,2027,3.1500000000000004,3
D0,sys/DL/DL/3/Not First Flight/I/Aviance,ACC,8.0,sys,DL,DL,3,Not First Flight,I,Aviance,ACC,,41.94,13,31,44.03,5.00%,1.0,13.65,31,Cascaded,2027,13.65,31
D0,sys/DL/DL/3/Not First Flight/I/Aviation Services,GND,8.0,sys,DL,DL,3,Not First Flight,I,Aviation Services,GND,,75.86,22,29,79.66,5.00%,1.0,23.1,29,Cascaded,2027,23.1,29
D0,sys/DL/DL/3/Not First Flight/I/BLAS,PTY,8.0,sys,DL,DL,3,Not First Flight,I,BLAS,PTY,,61.29,19,31,64.35,5.00%,1.0,19.95,31,Cascaded,2027,19.950000000000003,31
D0,sys/DL/DL/3/Not First Flight/I/Caribbean Aircraft Handling,BGI,8.0,sys,DL,DL,3,Not First Flight,I,Caribbean Aircraft Handling,BGI,,68.75,22,32,72.19,5.00%,1.0,23.1,32,Cascaded,2027,23.1,32
D0,sys/DL/DL/3/Not First Flight/I/Caribbean Dispatch,UVF,8.0,sys,DL,DL,3,Not First Flight,I,Caribbean Dispatch,UVF,,63.33,19,30,66.5,5.00%,1.0,19.95,30,Cascaded,2027,19.950000000000003,30
D0,sys/DL/DL/3/Not First Flight/I/China Eastern,PVG,8.0,sys,DL,DL,3,Not First Flight,I,China Eastern,PVG,,76.06,54,71,79.86,5.00%,1.0,56.7,71,Cascaded,2027,56.7,71
D0,sys/DL/DL/3/Not First Flight/I/Colossal,CPT,8.0,sys,DL,DL,3,Not First Flight,I,Colossal,CPT,,22.73,5,22,23.86,5.00%,0.29411764705882354,5.25,22,Cascaded,2027,5.25,22
