KPI_Name,parent,node,Tier,sys,ml_dc_1,ml_dc_2,Mo_Nb,frst_flt_ind,dom_int,vendor,station,fleet,Baseline,Baseline_Num,Baseline_Den,Goal,Stretch,Contribution,KPI_Num,KPI_Den,Split,Source,Goal_Yr,YTD_Num,YTD_Den
D0,sys/DL/DL/7/First Flight/D/Unifi,TUL,8.0,sys,DL,DL,7,First Flight,D,Unifi,TUL,,85.71,24,28,90.0,5.00%,0.017456359102244388,25,28,False,Cascaded,2027,25,28
D0,sys/DL/DL/7/First Flight/D/Unifi,TVC,8.0,sys,DL,DL,7,First Flight,D,Unifi,TVC,,79.17,19,24,83.12,5.00%,0.014962593516209476,20,24,False,Cascaded,2027,19,24
D0,sys/DL/DL/7/First Flight/D/Unifi,VPS,8.0,sys,DL,DL,7,First Flight,D,Unifi,VPS,,84.75,50,59,88.98,5.00%,0.03678304239401496,52,59,False,Cascaded,2027,52,59
D0,sys/DL/DL/7/First Flight/D/Unifi,XNA,8.0,sys,DL,DL,7,First Flight,D,Unifi,XNA,,80.65,25,31,84.68,5.00%,0.019326683291770574,26,31,False,Cascaded,2027,26,31
D0,sys/DL/DL/7/First Flight/I,Air France,7.0,sys,DL,DL,7,First Flight,I,Air France,,,0.0,0,2,0.0,0.00%,0.0016750418760469012,0,2,False,Cascaded,2027,0,2
D0,sys/DL/DL/7/First Flight/I,BLAS,7.0,sys,DL,DL,7,First Flight,I,BLAS,,,71.43,5,7,75.0,5.00%,0.005862646566164154,5,7,False,Cascaded,2027,5,7
D0,sys/DL/DL/7/First Flight/I,China Airlines,7.0,sys,DL,DL,7,First Flight,I,China Airlines,,,64.52,20,31,67.74,5.00%,0.025963149078726967,21,31,False,Cascaded,2027,21,31
D0,sys/DL/DL/7/First Flight/I,Delta,7.0,sys,DL,DL,7,First Flight,I,Delta,,,72.94,709,972,76.59,5.00%,0.8140703517587939,744,972,False,Cascaded,2027,744,972
D0,sys/DL/DL/7/First Flight/I,GH Catania,7.0,sys,DL,DL,7,First Flight,I,GH Catania,,,100.0,1,1,105.0,5.00%,0.0008375209380234506,1,1,False,Cascaded,2027,1,1
D0,sys/DL/DL/7/First Flight/I,KLM,7.0,sys,DL,DL,7,First Flight,I,KLM,,,33.33,5,15,35.0,5.00%,0.01256281407035176,5,15,False,Cascaded,2027,5,15
D0,sys/DL/DL/7/First Flight/I,Korean Air,7.0,sys,DL,DL,7,First Flight,I,Korean Air,,,86.21,25,29,90.52,5.00%,0.024288107202680067,26,29,False,Cascaded,2027,26,29
D0,sys/DL/DL/7/First Flight/I,Menzies Aviation,7.0,sys,DL,DL,7,First Flight,I,Menzies Aviation,,,66.67,20,30,70.0,5.00%,0.02512562814070352,21,30,False,Cascaded,2027,21,30
D0,sys/DL/DL/7/First Flight/I,SAI,7.0,sys,DL,DL,7,First Flight,I,SAI,,,87.1,27,31,91.45,5.00%,0.025963149078726967,28,31,False,Cascaded,2027,28,31
D0,sys/DL/DL/7/First Flight/I,SERVAIR,7.0,sys,DL,DL,7,First Flight,I,SERVAIR,,,75.61,31,41,79.39,5.00%,0.03433835845896147,33,41,False,Cascaded,2027,32,41
D0,sys/DL/DL/7/First Flight/I,Samsic Assistance Canada Inc.,7.0,sys,DL,DL,7,First Flight,I,Samsic Assistance Canada Inc.,,,54.84,17,31,57.58,5.00%,0.025963149078726967,18,31,False,Cascaded,2027,17,31
D0,sys/DL/DL/7/First Flight/I,Unifi,7.0,sys,DL,DL,7,First Flight,I,Unifi,,,75.0,3,4,78.75,5.00%,0.0033500837520938024,3,4,False,Cascaded,2027,3,4
D0,sys/DL/DL/7/First Flight/I/Air France,CDG,8.0,sys,DL,DL,7,First Flight,I,Air France,CDG,,0.0,0,2,0.0,0.00%,1.0,0,2,False,Cascaded,2027,0,2
D0,sys/DL/DL/7/First Flight/I/BLAS,PTY,8.0,sys,DL,DL,7,First Flight,I,BLAS,PTY,,71.43,5,7,75.0,5.00%,1.0,5,7,False,Cascaded,2027,5,7
D0,sys/DL/DL/7/First Flight/I/China Airlines,TPE,8.0,sys,DL,DL,7,First Flight,I,China Airlines,TPE,,64.52,20,31,67.74,5.00%,1.0,21,31,False,Cascaded,2027,21,31
D0,sys/DL/DL/7/First Flight/I/Delta,ATL,8.0,sys,DL,DL,7,First Flight,I,Delta,ATL,,66.03,138,209,69.33,5.00%,0.21502057613168724,145,209,False,Cascaded,2027,144,209
D0,sys/DL/DL/7/First Flight/I/Delta,BOS,8.0,sys,DL,DL,7,First Flight,I,Delta,BOS,,75.86,22,29,79.66,5.00%,0.029835390946502057,23,29,False,Cascaded,2027,23,29
D0,sys/DL/DL/7/First Flight/I/Delta,CUN,8.0,sys,DL,DL,7,First Flight,I,Delta,CUN,,100.0,23,23,105.0,5.00%,0.023662551440329218,24,23,False,Cascaded,2027,24,23
D0,sys/DL/DL/7/First Flight/I/Delta,DTW,8.0,sys,DL,DL,7,First Flight,I,Delta,DTW,,87.5,56,64,91.88,5.00%,0.06584362139917696,59,64,False,Cascaded,2027,58,64
D0,sys/DL/DL/7/First Flight/I/Delta,JFK,8.0,sys,DL,DL,7,First Flight,I,Delta,JFK,,79.33,165,208,83.29,5.00%,0.2139917695473251,173,208,False,Cascaded,2027,173,208
D0,sys/DL/DL/7/First Flight/I/Delta,LAX,8.0,sys,DL,DL,7,First Flight,I,Delta,LAX,,73.97,54,73,77.67,5.00%,0.07510288065843622,57,73,False,Cascaded,2027,56,73
D0,sys/DL/DL/7/First Flight/I/Delta,MEX,8.0,sys,DL,DL,7,First Flight,I,Delta,MEX,,82.26,51,62,86.37,5.00%,0.06378600823045268,54,62,False,Cascaded,2027,53,62
D0,sys/DL/DL/7/First Flight/I/Delta,MIA,8.0,sys,DL,DL,7,First Flight,I,Delta,MIA,,20.0,6,30,21.0,5.00%,0.030864197530864196,6,30,False,Cascaded,2027,6,30
D0,sys/DL/DL/7/First Flight/I/Delta,MSP,8.0,sys,DL,DL,7,First Flight,I,Delta,MSP,,65.91,29,44,69.2,5.00%,0.04526748971193416,30,44,False,Cascaded,2027,30,44
D0,sys/DL/DL/7/First Flight/I/Delta,SEA,8.0,sys,DL,DL,7,First Flight,I,Delta,SEA,,81.67,49,60,85.75,5.00%,0.06172839506172839,51,60,False,Cascaded,2027,51,60
D0,sys/DL/DL/7/First Flight/I/Delta,SLC,8.0,sys,DL,DL,7,First Flight,I,Delta,SLC,,71.05,27,38,74.61,5.00%,0.03909465020576132,28,38,False,Cascaded,2027,28,38
D0,sys/DL/DL/7/First Flight/I/Delta,YUL,8.0,sys,DL,DL,7,First Flight,I,Delta,YUL,,70.37,19,27,73.89,5.00%,0.027777777777777776,20,27,False,Cascaded,2027,19,27
D0,sys/DL/DL/7/First Flight/I/Delta,YVR,8.0,sys,DL,DL,7,First Flight,I,Delta,YVR,,90.32,28,31,94.84,5.00%,0.03189300411522634,29,31,False,Cascaded,2027,29,31
D0,sys/DL/DL/7/First Flight/I/Delta,YYZ,8.0,sys,DL,DL,7,First Flight,I,Delta,YYZ,,56.76,42,74,59.59,5.00%,0.07613168724279835,44,74,False,Cascaded,2027,44,74
D0,sys/DL/DL/7/First Flight/I/GH Catania,CTA,8.0,sys,DL,DL,7,First Flight,I,GH Catania,CTA,,100.0,1,1,105.0,5.00%,1.0,1,1,False,Cascaded,2027,1,1
D0,sys/DL/DL/7/First Flight/I/KLM,AMS,8.0,sys,DL,DL,7,First Flight,I,KLM,AMS,,33.33,5,15,35.0,5.00%,1.0,5,15,False,Cascaded,2027,5,15
D0,sys/DL/DL/7/First Flight/I/Korean Air,ICN,8.0,sys,DL,DL,7,First Flight,I,Korean Air,ICN,,86.21,25,29,90.52,5.00%,1.0,26,29,False,Cascaded,2027,26,29
D0,sys/DL/DL/7/First Flight/I/Menzies Aviation,KIN,8.0,sys,DL,DL,7,First Flight,I,Menzies Aviation,KIN,,66.67,20,30,70.0,5.00%,1.0,21,30,False,Cascaded,2027,21,30
D0,sys/DL/DL/7/First Flight/I/SAI,BOG,8.0,sys,DL,DL,7,First Flight,I,SAI,BOG,,87.1,27,31,91.45,5.00%,1.0,28,31,False,Cascaded,2027,28,31
D0,sys/DL/DL/7/First Flight/I/SERVAIR,SDQ,8.0,sys,DL,DL,7,First Flight,I,SERVAIR,SDQ,,78.26,18,23,82.17,5.00%,0.5609756097560976,19,23,False,Cascaded,2027,18,23
D0,sys/DL/DL/7/First Flight/I/SERVAIR,STI,8.0,sys,DL,DL,7,First Flight,I,SERVAIR,STI,,72.22,13,18,75.83,5.00%,0.43902439024390244,14,18,False,Cascaded,2027,13,18
D0,sys/DL/DL/7/First Flight/I/Samsic Assistance Canada Inc.,YYC,8.0,sys,DL,DL,7,First Flight,I,Samsic Assistance Canada Inc.,YYC,,54.84,17,31,57.58,5.00%,1.0,18,31,False,Cascaded,2027,17,31
D0,sys/DL/DL/7/First Flight/I/Unifi,MSP,8.0,sys,DL,DL,7,First Flight,I,Unifi,MSP,,75.0,3,4,78.75,5.00%,1.0,3,4,False,Cascaded,2027,3,4
D0,sys/DL/DL/7/Not First Flight,220,6.1,sys,DL,DL,7,Not First Flight,,,,220,57.09,3585,6280,59.94,5.00%,0.07237524490031116,3764,6280,True,Cascaded,2027,3764,6280
D0,sys/DL/DL/7/Not First Flight,319,6.1,sys,DL,DL,7,Not First Flight,,,,319,57.77,3067,5309,60.66,5.00%,0.061184741270024205,3220,5309,True,Cascaded,2027,3220,5309
D0,sys/DL/DL/7/Not First Flight,320,6.1,sys,DL,DL,7,Not First Flight,,,,320,49.19,2598,5282,51.65,5.00%,0.06087357381583497,2728,5282,True,Cascaded,2027,2727,5282
D0,sys/DL/DL/7/Not First Flight,321,6.1,sys,DL,DL,7,Not First Flight,,,,321,50.19,9425,18780,52.7,5.00%,0.21643425146940187,9896,18780,True,Cascaded,2027,9896,18780
D0,sys/DL/DL/7/Not First Flight,332,6.1,sys,DL,DL,7,Not First Flight,,,,332,56.62,295,521,59.45,5.00%,0.0060043793937997,310,521,True,Cascaded,2027,309,521
D0,sys/DL/DL/7/Not First Flight,333,6.1,sys,DL,DL,7,Not First Flight,,,,333,44.38,723,1629,46.6,5.00%,0.0187737697360839,759,1629,True,Cascaded,2027,759,1629
D0,sys/DL/DL/7/Not First Flight,339,6.1,sys,DL,DL,7,Not First Flight,,,,339,51.93,890,1714,54.52,5.00%,0.019753370980753717,934,1714,True,Cascaded,2027,934,1714
D0,sys/DL/DL/7/Not First Flight,359,6.1,sys,DL,DL,7,Not First Flight,,,,359,50.96,344,675,53.51,5.00%,0.007779186354730898,361,675,True,Cascaded,2027,361,675
D0,sys/DL/DL/7/Not First Flight,35H,6.1,sys,DL,DL,7,Not First Flight,,,,35H,47.27,199,421,49.63,5.00%,0.004851907341246975,209,421,True,Cascaded,2027,208,421
D0,sys/DL/DL/7/Not First Flight,35J,6.1,sys,DL,DL,7,Not First Flight,,,,35J,24.49,12,49,25.71,5.00%,0.0005647113057508355,13,49,True,Cascaded,2027,12,49
D0,sys/DL/DL/7/Not First Flight,35L,6.1,sys,DL,DL,7,Not First Flight,,,,35L,14.01,22,157,14.71,5.00%,0.0018093811225077792,23,157,True,Cascaded,2027,23,157
D0,sys/DL/DL/7/Not First Flight,717,6.1,sys,DL,DL,7,Not First Flight,,,,717,58.95,6472,10979,61.9,5.00%,0.12652990664976374,6796,10979,True,Cascaded,2027,6795,10979
D0,sys/DL/DL/7/Not First Flight,738,6.1,sys,DL,DL,7,Not First Flight,,,,738,57.78,3801,6578,60.67,5.00%,0.0758096116169183,3991,6578,True,Cascaded,2027,3991,6578
D0,sys/DL/DL/7/Not First Flight,739,6.1,sys,DL,DL,7,Not First Flight,,,,739,63.58,11099,17456,66.76,5.00%,0.2011755214936038,11654,17456,True,Cascaded,2027,11653,17456
D0,sys/DL/DL/7/Not First Flight,757,6.1,sys,DL,DL,7,Not First Flight,,,,757,45.34,3505,7731,47.6,5.00%,0.08909761438285121,3680,7731,True,Cascaded,2027,3680,7731
D0,sys/DL/DL/7/Not First Flight,763,6.1,sys,DL,DL,7,Not First Flight,,,,763,57.47,1215,2114,60.35,5.00%,0.02436325919096462,1276,2114,True,Cascaded,2027,1275,2114
D0,sys/DL/DL/7/Not First Flight,764,6.1,sys,DL,DL,7,Not First Flight,,,,764,46.3,507,1095,48.62,5.00%,0.012619568975452345,532,1095,True,Cascaded,2027,532,1095
D0,sys/DL/DL/7/Not First Flight,D,6.0,sys,DL,DL,7,Not First Flight,D,,,,54.98,41085,74731,57.73,5.00%,0.8612538895931774,43139,74731,False,Cascaded,2027,43139,74731
D0,sys/DL/DL/7/Not First Flight,I,6.0,sys,DL,DL,7,Not First Flight,I,,,,55.44,6674,12039,58.21,5.00%,0.13874611040682264,7008,12039,False,Cascaded,2027,7007,12039
D0,sys/DL/DL/7/Not First Flight/D,Delta,7.0,sys,DL,DL,7,Not First Flight,D,Delta,,,54.96,38804,70601,57.71,5.00%,0.9447351166182709,40744,70601,False,Cascaded,2027,40744,70601
D0,sys/DL/DL/7/Not First Flight/D,GAT,7.0,sys,DL,DL,7,Not First Flight,D,GAT,,,38.71,12,31,40.65,5.00%,0.00041482115855535185,13,31,False,Cascaded,2027,12,31
D0,sys/DL/DL/7/Not First Flight/D,GCG GROUND SERVICES LLC,7.0,sys,DL,DL,7,Not First Flight,D,GCG GROUND SERVICES LLC,,,65.98,64,97,69.28,5.00%,0.0012979887864473913,67,97,False,Cascaded,2027,67,97
D0,sys/DL/DL/7/Not First Flight/D,Menzies Aviation,7.0,sys,DL,DL,7,Not First Flight,D,Menzies Aviation,,,0.0,0,1,0.0,0.00%,1.3381327695333931e-05,0,1,False,Cascaded,2027,0,1
D0,sys/DL/DL/7/Not First Flight/D,SkyWest,7.0,sys,DL,DL,7,Not First Flight,D,SkyWest,,,0.0,0,2,0.0,0.00%,2.6762655390667862e-05,0,2,False,Cascaded,2027,0,2
D0,sys/DL/DL/7/Not First Flight/D,Unifi,7.0,sys,DL,DL,7,Not First Flight,D,Unifi,,,55.19,2205,3995,57.95,5.00%,0.05345840414285905,2315,3995,False,Cascaded,2027,2315,3995
D0,sys/DL/DL/7/Not First Flight/D,WFS -Worldwide Flight Services,7.0,sys,DL,DL,7,Not First Flight,D,WFS -Worldwide Flight Services,,,0.0,0,4,0.0,0.00%,5.3525310781335725e-05,0,4,False,Cascaded,2027,0,4
D0,sys/DL/DL/7/Not First Flight/D/Delta,ABQ,8.0,sys,DL,DL,7,Not First Flight,D,Delta,ABQ,,72.41,42,58,76.03,5.00%,0.0008215181088086571,44,58,False,Cascaded,2027,44,58
D0,sys/DL/DL/7/Not First Flight/D/Delta,ALB,8.0,sys,DL,DL,7,Not First Flight,D,Delta,ALB,,30.77,20,65,32.31,5.00%,0.0009206668460786674,21,65,False,Cascaded,2027,21,65
D0,sys/DL/DL/7/Not First Flight/D/Delta,ANC,8.0,sys,DL,DL,7,Not First Flight,D,Delta,ANC,,52.87,166,314,55.51,5.00%,0.004447529071826178,174,314,False,Cascaded,2027,174,314
D0,sys/DL/DL/7/Not First Flight/D/Delta,ATL,8.0,sys,DL,DL,7,Not First Flight,D,Delta,ATL,,53.21,10695,20101,55.87,5.00%,0.28471268112349685,11230,20101,False,Cascaded,2027,11229,20101
D0,sys/DL/DL/7/Not First Flight/D/Delta,AUS,8.0,sys,DL,DL,7,Not First Flight,D,Delta,AUS,,45.29,332,733,47.56,5.00%,0.01038228920270251,349,733,False,Cascaded,2027,348,733
D0,sys/DL/DL/7/Not First Flight/D/Delta,BDL,8.0,sys,DL,DL,7,Not First Flight,D,Delta,BDL,,53.7,138,257,56.38,5.00%,0.003640175068341808,145,257,False,Cascaded,2027,144,257
D0,sys/DL/DL/7/Not First Flight/D/Delta,BHM,8.0,sys,DL,DL,7,Not First Flight,D,Delta,BHM,,60.31,117,194,63.32,5.00%,0.002747836432911715,123,194,False,Cascaded,2027,122,194
D0,sys/DL/DL/7/Not First Flight/D/Delta,BNA,8.0,sys,DL,DL,7,Not First Flight,D,Delta,BNA,,60.88,375,616,63.92,5.00%,0.00872508887976091,394,616,False,Cascaded,2027,393,616
D0,sys/DL/DL/7/Not First Flight/D/Delta,BOI,8.0,sys,DL,DL,7,Not First Flight,D,Delta,BOI,,72.65,162,223,76.28,5.00%,0.0031585954873160436,170,223,False,Cascaded,2027,170,223
D0,sys/DL/DL/7/Not First Flight/D/Delta,BOS,8.0,sys,DL,DL,7,Not First Flight,D,Delta,BOS,,54.07,897,1659,56.77,5.00%,0.02349825073299245,942,1659,False,Cascaded,2027,941,1659
D0,sys/DL/DL/7/Not First Flight/D/Delta,BWI,8.0,sys,DL,DL,7,Not First Flight,D,Delta,BWI,,49.55,166,335,52.03,5.00%,0.004744975283636209,174,335,False,Cascaded,2027,174,335
D0,sys/DL/DL/7/Not First Flight/D/Delta,BZN,8.0,sys,DL,DL,7,Not First Flight,D,Delta,BZN,,75.62,121,160,79.41,5.00%,0.0022662568518859506,127,160,False,Cascaded,2027,127,160
D0,sys/DL/DL/7/Not First Flight/D/Delta,CAE,8.0,sys,DL,DL,7,Not First Flight,D,Delta,CAE,,47.68,72,151,50.07,5.00%,0.0021387799039673657,76,151,False,Cascaded,2027,75,151
D0,sys/DL/DL/7/Not First Flight/D/Delta,CHS,8.0,sys,DL,DL,7,Not First Flight,D,Delta,CHS,,57.89,176,304,60.79,5.00%,0.004305888018583306,185,304,False,Cascaded,2027,184,304
D0,sys/DL/DL/7/Not First Flight/D/Delta,CLE,8.0,sys,DL,DL,7,Not First Flight,D,Delta,CLE,,54.78,126,230,57.52,5.00%,0.003257744224586054,132,230,False,Cascaded,2027,132,230
D0,sys/DL/DL/7/Not First Flight/D/Delta,CLT,8.0,sys,DL,DL,7,Not First Flight,D,Delta,CLT,,53.13,195,367,55.79,5.00%,0.005198226654013399,205,367,False,Cascaded,2027,204,367
D0,sys/DL/DL/7/Not First Flight/D/Delta,CMH,8.0,sys,DL,DL,7,Not First Flight,D,Delta,CMH,,54.9,140,255,57.65,5.00%,0.003611846857693234,147,255,False,Cascaded,2027,147,255
D0,sys/DL/DL/7/Not First Flight/D/Delta,COS,8.0,sys,DL,DL,7,Not First Flight,D,Delta,COS,,64.91,37,57,68.16,5.00%,0.00080735400348437,39,57,False,Cascaded,2027,38,57
D0,sys/DL/DL/7/Not First Flight/D/Delta,CVG,8.0,sys,DL,DL,7,Not First Flight,D,Delta,CVG,,46.94,215,458,49.29,5.00%,0.006487160238523534,226,458,False,Cascaded,2027,225,458
D0,sys/DL/DL/7/Not First Flight/D/Delta,DAB,8.0,sys,DL,DL,7,Not First Flight,D,Delta,DAB,,57.76,67,116,60.65,5.00%,0.0016430362176173142,70,116,False,Cascaded,2027,70,116
D0,sys/DL/DL/7/Not First Flight/D/Delta,DAY,8.0,sys,DL,DL,7,Not First Flight,D,Delta,DAY,,62.64,57,91,65.77,5.00%,0.0012889335845101344,60,91,False,Cascaded,2027,59,91
D0,sys/DL/DL/7/Not First Flight/D/Delta,DCA,8.0,sys,DL,DL,7,Not First Flight,D,Delta,DCA,,42.5,238,560,44.62,5.00%,0.007931898981600826,250,560,False,Cascaded,2027,249,560
D0,sys/DL/DL/7/Not First Flight/D/Delta,DEN,8.0,sys,DL,DL,7,Not First Flight,D,Delta,DEN,,47.98,391,815,50.37,5.00%,0.01154374583929406,411,815,False,Cascaded,2027,410,815
D0,sys/DL/DL/7/Not First Flight/D/Delta,DFW,8.0,sys,DL,DL,7,Not First Flight,D,Delta,DFW,,54.11,388,717,56.82,5.00%,0.010155663517513916,407,717,False,Cascaded,2027,407,717
D0,sys/DL/DL/7/Not First Flight/D/Delta,DJT,8.0,sys,DL,DL,7,Not First Flight,D,Delta,DJT,,53.33,240,450,56.0,5.00%,0.006373847395929236,252,450,False,Cascaded,2027,251,450
D0,sys/DL/DL/7/Not First Flight/D/Delta,DTW,8.0,sys,DL,DL,7,Not First Flight,D,Delta,DTW,,53.3,2428,4555,55.97,5.00%,0.06451749975212816,2549,4555,False,Cascaded,2027,2549,4555
D0,sys/DL/DL/7/Not First Flight/D/Delta,ELP,8.0,sys,DL,DL,7,Not First Flight,D,Delta,ELP,,63.33,19,30,66.5,5.00%,0.00042492315972861576,20,30,False,Cascaded,2027,19,30
D0,sys/DL/DL/7/Not First Flight/D/Delta,EWR,8.0,sys,DL,DL,7,Not First Flight,D,Delta,EWR,,42.24,185,438,44.35,5.00%,0.00620387813203779,194,438,False,Cascaded,2027,194,438
D0,sys/DL/DL/7/Not First Flight/D/Delta,FLL,8.0,sys,DL,DL,7,Not First Flight,D,Delta,FLL,,39.76,326,820,41.74,5.00%,0.011614566365915497,342,820,False,Cascaded,2027,342,820
D0,sys/DL/DL/7/Not First Flight/D/Delta,GRB,8.0,sys,DL,DL,7,Not First Flight,D,Delta,GRB,,100.0,2,2,105.0,5.00%,2.8328210648574383e-05,2,2,False,Cascaded,2027,2,2
D0,sys/DL/DL/7/Not First Flight/D/Delta,GRR,8.0,sys,DL,DL,7,Not First Flight,D,Delta,GRR,,61.29,57,93,64.35,5.00%,0.0013172617951587088,60,93,False,Cascaded,2027,59,93
D0,sys/DL/DL/7/Not First Flight/D/Delta,GSO,8.0,sys,DL,DL,7,Not First Flight,D,Delta,GSO,,63.64,105,165,66.82,5.00%,0.002337077378507387,110,165,False,Cascaded,2027,110,165
D0,sys/DL/DL/7/Not First Flight/D/Delta,GSP,8.0,sys,DL,DL,7,Not First Flight,D,Delta,GSP,,66.87,111,166,70.21,5.00%,0.002351241483831674,117,166,False,Cascaded,2027,116,166
D0,sys/DL/DL/7/Not First Flight/D/Delta,HNL,8.0,sys,DL,DL,7,Not First Flight,D,Delta,HNL,,73.16,199,272,76.82,5.00%,0.003852636648206116,209,272,False,Cascaded,2027,208,272
D0,sys/DL/DL/7/Not First Flight/D/Delta,HOU,8.0,sys,DL,DL,7,Not First Flight,D,Delta,HOU,,57.94,62,107,60.84,5.00%,0.0015155592696987296,65,107,False,Cascaded,2027,65,107
D0,sys/DL/DL/7/Not First Flight/D/Delta,HSV,8.0,sys,DL,DL,7,Not First Flight,D,Delta,HSV,,64.15,102,159,67.36,5.00%,0.0022520927465616634,107,159,False,Cascaded,2027,107,159
D0,sys/DL/DL/7/Not First Flight/D/Delta,IAD,8.0,sys,DL,DL,7,Not First Flight,D,Delta,IAD,,45.35,78,172,47.62,5.00%,0.002436226115777397,82,172,False,Cascaded,2027,81,172
D0,sys/DL/DL/7/Not First Flight/D/Delta,IAH,8.0,sys,DL,DL,7,Not First Flight,D,Delta,IAH,,50.6,255,504,53.12,5.00%,0.007138709083440745,268,504,False,Cascaded,2027,267,504
D0,sys/DL/DL/7/Not First Flight/D/Delta,IND,8.0,sys,DL,DL,7,Not First Flight,D,Delta,IND,,66.18,182,275,69.49,5.00%,0.003895128964178978,191,275,False,Cascaded,2027,191,275
D0,sys/DL/DL/7/Not First Flight/D/Delta,JAN,8.0,sys,DL,DL,7,Not First Flight,D,Delta,JAN,,62.3,76,122,65.41,5.00%,0.0017280208495630374,80,122,False,Cascaded,2027,79,122
D0,sys/DL/DL/7/Not First Flight/D/Delta,JAX,8.0,sys,DL,DL,7,Not First Flight,D,Delta,JAX,,46.07,164,356,48.37,5.00%,0.0050424214954462405,172,356,False,Cascaded,2027,172,356
D0,sys/DL/DL/7/Not First Flight/D/Delta,JFK,8.0,sys,DL,DL,7,Not First Flight,D,Delta,JFK,,52.04,1007,1935,54.64,5.00%,0.027407543802495715,1057,1935,False,Cascaded,2027,1057,1935
D0,sys/DL/DL/7/Not First Flight/D/Delta,LAS,8.0,sys,DL,DL,7,Not First Flight,D,Delta,LAS,,60.06,642,1069,63.06,5.00%,0.015141428591663007,674,1069,False,Cascaded,2027,674,1069
D0,sys/DL/DL/7/Not First Flight/D/Delta,LAX,8.0,sys,DL,DL,7,Not First Flight,D,Delta,LAX,,64.55,1766,2736,67.77,5.00%,0.038752992167249756,1854,2736,False,Cascaded,2027,1854,2736
D0,sys/DL/DL/7/Not First Flight/D/Delta,LEX,8.0,sys,DL,DL,7,Not First Flight,D,Delta,LEX,,66.92,87,130,70.27,5.00%,0.0018413336921573348,91,130,False,Cascaded,2027,91,130
D0,sys/DL/DL/7/Not First Flight/D/Delta,LGA,8.0,sys,DL,DL,7,Not First Flight,D,Delta,LGA,,46.12,766,1661,48.42,5.00%,0.023526578943641026,804,1661,False,Cascaded,2027,804,1661
D0,sys/DL/DL/7/Not First Flight/D/Delta,LIT,8.0,sys,DL,DL,7,Not First Flight,D,Delta,LIT,,59.26,80,135,62.22,5.00%,0.0019121542187787708,84,135,False,Cascaded,2027,84,135
D0,sys/DL/DL/7/Not First Flight/D/Delta,MCI,8.0,sys,DL,DL,7,Not First Flight,D,Delta,MCI,,68.93,315,457,72.37,5.00%,0.006472996133199247,331,457,False,Cascaded,2027,330,457
D0,sys/DL/DL/7/Not First Flight/D/Delta,MCO,8.0,sys,DL,DL,7,Not First Flight,D,Delta,MCO,,42.91,569,1326,45.06,5.00%,0.018781603660004816,597,1326,False,Cascaded,2027,597,1326
D0,sys/DL/DL/7/Not First Flight/D/Delta,MDW,8.0,sys,DL,DL,7,Not First Flight,D,Delta,MDW,,53.27,57,107,55.93,5.00%,0.0015155592696987296,60,107,False,Cascaded,2027,59,107
D0,sys/DL/DL/7/Not First Flight/D/Delta,MEM,8.0,sys,DL,DL,7,Not First Flight,D,Delta,MEM,,61.92,161,260,65.02,5.00%,0.0036826673843146696,169,260,False,Cascaded,2027,169,260
D0,sys/DL/DL/7/Not First Flight/D/Delta,MIA,8.0,sys,DL,DL,7,Not First Flight,D,Delta,MIA,,37.62,266,707,39.5,5.00%,0.010014022464271044,279,707,False,Cascaded,2027,279,707
D0,sys/DL/DL/7/Not First Flight/D/Delta,MKE,8.0,sys,DL,DL,7,Not First Flight,D,Delta,MKE,,71.83,204,284,75.42,5.00%,0.004022605912097563,214,284,False,Cascaded,2027,214,284
D0,sys/DL/DL/7/Not First Flight/D/Delta,MLB,8.0,sys,DL,DL,7,Not First Flight,D,Delta,MLB,,65.96,62,94,69.26,5.00%,0.001331425900482996,65,94,False,Cascaded,2027,65,94
D0,sys/DL/DL/7/Not First Flight/D/Delta,MOB,8.0,sys,DL,DL,7,Not First Flight,D,Delta,MOB,,55.56,35,63,58.33,5.00%,0.0008923386354300931,37,63,False,Cascaded,2027,36,63
D0,sys/DL/DL/7/Not First Flight/D/Delta,MSN,8.0,sys,DL,DL,7,Not First Flight,D,Delta,MSN,,72.12,75,104,75.72,5.00%,0.001473066953725868,79,104,False,Cascaded,2027,78,104
D0,sys/DL/DL/7/Not First Flight/D/Delta,MSP,8.0,sys,DL,DL,7,Not First Flight,D,Delta,MSP,,56.4,2742,4862,59.22,5.00%,0.06886588008668433,2879,4862,False,Cascaded,2027,2879,4862
D0,sys/DL/DL/7/Not First Flight/D/Delta,MSY,8.0,sys,DL,DL,7,Not First Flight,D,Delta,MSY,,54.47,262,481,57.19,5.00%,0.006812934660982139,275,481,False,Cascaded,2027,275,481
D0,sys/DL/DL/7/Not First Flight/D/Delta,OGG,8.0,sys,DL,DL,7,Not First Flight,D,Delta,OGG,,85.39,76,89,89.66,5.00%,0.0012606053738615601,80,89,False,Cascaded,2027,79,89
D0,sys/DL/DL/7/Not First Flight/D/Delta,OKC,8.0,sys,DL,DL,7,Not First Flight,D,Delta,OKC,,54.95,50,91,57.69,5.00%,0.0012889335845101344,52,91,False,Cascaded,2027,52,91
D0,sys/DL/DL/7/Not First Flight/D/Delta,ONT,8.0,sys,DL,DL,7,Not First Flight,D,Delta,ONT,,82.76,96,116,86.9,5.00%,0.0016430362176173142,101,116,False,Cascaded,2027,100,116
